Variant	N
COMMD1 (upstream_gene_variant)	1
MRPL51 (3_prime_UTR_variant)	1
CCT4 (5_prime_UTR_variant)	1
AC107081.5 (downstream_gene_variant)	1
CCT4 (downstream_gene_variant)	1
NCAPD2 (5_prime_UTR_variant)	1
SCARNA10 (upstream_gene_variant)	1
AC005840.4 (downstream_gene_variant)	1
AC006064.5 (upstream_gene_variant)	1
CCT4 (splice_donor_variant&intron_variant)	1
FAM161A (non_coding_transcript_exon_variant)	1
NCAPD2 (splice_donor_variant&intron_variant)	1
NCAPD2 (splice_region_variant&synonymous_variant)	1
FAM161A (upstream_gene_variant)	1
MRPL51 (downstream_gene_variant)	1
VAMP1 (upstream_gene_variant)	1
COPS7A (upstream_gene_variant)	1
RPSAP26 (non_coding_transcript_exon_variant)	1
TNFRSF1A (splice_region_variant&intron_variant)	1
RN7SL391P (upstream_gene_variant)	1
TNFRSF1A (synonymous_variant)	1
MDH1 (splice_acceptor_variant&splice_region_variant&intron_variant)	1
CD27-AS1 (splice_region_variant&non_coding_transcript_exon_variant)	1
CD27 (splice_acceptor_variant&intron_variant)	1
CD27 (3_prime_UTR_variant)	1
VAMP1 (5_prime_UTR_variant)	1
AC018462.1 (upstream_gene_variant)	1
TAPBPL (splice_region_variant&intron_variant)	1
COMMD1 (downstream_gene_variant)	1
COMMD1 (3_prime_UTR_variant)	1
AC107081.2 (downstream_gene_variant)	1
VAMP1 (splice_donor_variant&intron_variant)	1
NCAPD2 (missense_variant&splice_region_variant)	1
FAM161A (synonymous_variant)	1
FAM161A (3_prime_UTR_variant)	1
AHSA2P (downstream_gene_variant)	1
USP34 (synonymous_variant)	1
CHD4 (missense_variant)	1
CHD4 (5_prime_UTR_variant)	1
AC006064.6 (5_prime_UTR_variant)	1
ING4 (downstream_gene_variant)	1
AC125494.1 (upstream_gene_variant)	1
ZNF384 (3_prime_UTR_variant)	1
GAPDH (5_prime_UTR_premature_start_codon_gain_variant)	1
AC125494.1 (non_coding_transcript_exon_variant)	1
USP34 (intron_variant)	1
AC125494.1 (splice_acceptor_variant&intron_variant)	1
ZNF384 (non_coding_transcript_exon_variant)	1
ZNF384 (upstream_gene_variant)	1
AC125494.3 (downstream_gene_variant)	1
SCARNA11 (downstream_gene_variant)	1
AC006064.2 (intron_variant)	1
AC006064.6 (splice_acceptor_variant&intron_variant)	1
CHD4 (splice_acceptor_variant&intron_variant)	1
AC006064.6 (intron_variant)	1
NOP2 (upstream_gene_variant)	1
NOP2 (intron_variant)	1
IFFO1 (missense_variant)	1
IFFO1 (5_prime_UTR_variant)	1
AC006064.6 (downstream_gene_variant)	1
IFFO1 (intron_variant)	1
AC006064.1 (downstream_gene_variant)	1
AC016727.1 (downstream_gene_variant)	1
GAPDH (3_prime_UTR_variant)	1
GAPDH (splice_acceptor_variant&intron_variant)	1
GAPDH (splice_region_variant&intron_variant)	1
GAPDH (splice_donor_variant&intron_variant)	1
PPP4R3B (5_prime_UTR_variant)	1
NECAP1 (splice_donor_variant&intron_variant)	1
AC023512.1 (downstream_gene_variant)	1
AC008115.1 (downstream_gene_variant)	1
ASB3 (synonymous_variant)	1
CDKN1B (5_prime_UTR_variant)	1
CDKN1B (upstream_gene_variant)	1
CDKN1B (missense_variant)	1
AC008115.3 (downstream_gene_variant)	1
CDKN1B (3_prime_UTR_variant)	1
CHAC2 (upstream_gene_variant)	1
AC007619.1 (intron_variant)	1
ASB3 (splice_region_variant&synonymous_variant)	1
ASB3 (splice_region_variant&non_coding_transcript_exon_variant)	1
DDX47 (synonymous_variant)	1
APOLD1 (downstream_gene_variant)	1
APOLD1 (3_prime_UTR_variant)	1
DDX47 (non_coding_transcript_exon_variant)	1
ERLEC1 (upstream_gene_variant)	1
ASB3 (upstream_gene_variant)	1
PRH1 (5_prime_UTR_variant)	1
ACYP2 (non_coding_transcript_exon_variant)	1
SPTBN1 (splice_acceptor_variant&intron_variant)	1
TAS2R14 (non_coding_transcript_exon_variant)	1
SMIM10L1 (upstream_gene_variant)	1
AC134349.1 (non_coding_transcript_exon_variant)	1
SMIM10L1 (synonymous_variant)	1
SPTBN1 (upstream_gene_variant)	1
ACYP2 (synonymous_variant)	1
ERLEC1 (intron_variant)	1
PSME4 (synonymous_variant)	1
PSME4 (downstream_gene_variant)	1
ERLEC1 (splice_region_variant&intron_variant)	1
BORCS5 (missense_variant)	1
ERLEC1 (synonymous_variant)	1
BORCS5 (splice_region_variant)	1
ASB3 (3_prime_UTR_variant)	1
HEBP1 (downstream_gene_variant)	1
HEBP1 (3_prime_UTR_variant)	1
DERA (splice_region_variant&intron_variant)	1
PTPRO (upstream_gene_variant)	1
PTPRO (non_coding_transcript_exon_variant)	1
PTPRO (downstream_gene_variant)	1
STRAP (downstream_gene_variant)	1
STRAP (3_prime_UTR_variant)	1
STRAP (non_coding_transcript_exon_variant)	1
DERA (non_coding_transcript_exon_variant)	1
HEBP1 (splice_acceptor_variant&intron_variant)	1
RPL7P13 (downstream_gene_variant)	1
AC023512.1 (upstream_gene_variant)	1
RPL7P13-AC078994.1 (intergenic_region)	1
AC007529.2-AC023512.1 (intergenic_region)	1
RPL7P13 (non_coding_transcript_exon_variant)	1
AC023512.1-EEF1A1P16 (intergenic_region)	1
PTPRO (synonymous_variant)	1
ARHGDIB (upstream_gene_variant)	1
ARHGDIB (splice_region_variant&intron_variant)	1
ARHGDIB (splice_acceptor_variant&intron_variant)	1
ARHGDIB (synonymous_variant)	1
ARHGDIB (3_prime_UTR_variant)	1
ERP27 (intron_variant)	1
AC007560.1 (upstream_gene_variant)	1
ERP27 (downstream_gene_variant)	1
ERP27 (3_prime_UTR_variant)	1
WBP11 (upstream_gene_variant)	1
WBP11 (5_prime_UTR_variant)	1
H2AJ (3_prime_UTR_variant)	1
H2AJ (upstream_gene_variant)	1
H2AJ (5_prime_UTR_variant)	1
AC010168.1 (intron_variant)	1
ATF7IP (5_prime_UTR_variant)	1
TAS2R63P (downstream_gene_variant)	1
SPTBN1 (synonymous_variant)	1
ZNF705A (3_prime_UTR_variant)	1
AC141557.2-DDX12P (intergenic_region)	1
CFAP36 (missense_variant&splice_region_variant)	1
CFAP36 (splice_acceptor_variant&intron_variant)	1
BTF3P5 (downstream_gene_variant)	1
DDX12P (downstream_gene_variant)	1
AC141557.1 (upstream_gene_variant)	1
AC141557.2 (downstream_gene_variant)	1
CCDC88A-BTF3P5 (intergenic_region)	1
PZP (upstream_gene_variant)	1
CCDC88A (5_prime_UTR_variant)	1
CCDC88A (non_coding_transcript_exon_variant)	1
KLRB1 (splice_region_variant&intron_variant)	1
KLRB1 (missense_variant)	1
KLRB1 (splice_acceptor_variant&intron_variant)	1
CCDC88A (upstream_gene_variant)	1
CFAP36 (non_coding_transcript_exon_variant)	1
PZP (intron_variant)	1
SPTBN1 (missense_variant)	1
PHC1 (non_coding_transcript_exon_variant)	1
FAM66C (non_coding_transcript_exon_variant)	1
CLEC6A-RNU6-275P (intergenic_region)	1
CLEC6A (downstream_gene_variant)	1
PPP4R3B (missense_variant)	1
PHC1 (upstream_gene_variant)	1
PHC1 (stop_gained)	1
M6PR (3_prime_UTR_variant)	1
KLRG1 (downstream_gene_variant)	1
CFAP36 (missense_variant)	1
M6PR (splice_acceptor_variant&intron_variant)	1
M6PR (splice_region_variant&intron_variant)	1
KLRG1 (synonymous_variant)	1
AC006581.1 (intron_variant)	1
KLRG1-HNRNPA1P34 (intergenic_region)	1
CCDC88A (intron_variant)	1
MTIF2 (non_coding_transcript_exon_variant)	1
MTIF2 (splice_donor_variant&intron_variant)	1
EIF2S3B (downstream_gene_variant)	1
RTN4 (splice_acceptor_variant&intron_variant)	1
KLRK1 (synonymous_variant)	1
AC022075.1 (splice_region_variant&intron_variant)	1
KLRK1 (missense_variant)	1
SPTBN1 (splice_region_variant&intron_variant)	1
EIF2S3B (3_prime_UTR_variant)	1
KLRA1P (non_coding_transcript_exon_variant)	1
MTIF2 (upstream_gene_variant)	1
MAGOHB (5_prime_UTR_variant)	1
MAGOHB (synonymous_variant)	1
MAGOHB (upstream_gene_variant)	1
YBX3 (non_coding_transcript_exon_variant)	1
YBX3 (missense_variant)	1
YBX3 (5_prime_UTR_variant)	1
RTN4 (splice_region_variant&intron_variant)	1
RTN4 (splice_donor_variant&splice_region_variant&intron_variant)	1
KLRD1 (missense_variant)	1
KLRD1 (non_coding_transcript_exon_variant)	1
KLRD1 (intron_variant)	1
GABARAPL1 (non_coding_transcript_exon_variant)	1
GABARAPL1 (downstream_gene_variant)	1
GABARAPL1 (3_prime_UTR_variant)	1
CLEC2B (intron_variant)	1
CLEC2B (splice_acceptor_variant&intron_variant)	1
CLEC2B (missense_variant)	1
CLEC2B (3_prime_UTR_variant)	1
CLHC1 (5_prime_UTR_premature_start_codon_gain_variant)	1
CLHC1 (5_prime_UTR_variant)	1
LINC02390 (upstream_gene_variant)	1
CLEC2D (splice_region_variant&non_coding_transcript_exon_variant)	1
CLEC2D (splice_region_variant&synonymous_variant)	1
C11orf54 (synonymous_variant)	1
C11orf54 (splice_donor_variant&intron_variant)	1
AP001273.2 (splice_donor_variant&intron_variant)	1
SNORD28 (downstream_gene_variant)	1
NXF1 (3_prime_UTR_variant)	1
NXF1 (splice_donor_variant&intron_variant)	1
STX5 (downstream_gene_variant)	1
STX5 (splice_region_variant&intron_variant)	1
LINC01943 (non_coding_transcript_exon_variant)	1
WDR74 (splice_acceptor_variant&intron_variant)	1
SNORD25 (downstream_gene_variant)	1
MIR6514 (upstream_gene_variant)	1
SNORD30 (downstream_gene_variant)	1
AP001160.5 (downstream_gene_variant)	1
SNORD26 (downstream_gene_variant)	1
SNHG1 (non_coding_transcript_exon_variant)	1
SNORD27 (downstream_gene_variant)	1
CYTOR (upstream_gene_variant)	1
NXF1 (non_coding_transcript_exon_variant)	1
TMEM223 (upstream_gene_variant)	1
SNORD22 (downstream_gene_variant)	1
AC093616.1 (non_coding_transcript_exon_variant)	1
ZBTB3 (5_prime_UTR_variant)	1
ZBTB3 (upstream_gene_variant)	1
POLR2G (upstream_gene_variant)	1
RGPD2-NDUFB4P7 (intergenic_region)	1
POLR2G (non_coding_transcript_exon_variant)	1
POLR2G (splice_region_variant&intron_variant)	1
AC133644.2 (upstream_gene_variant)	1
NXF1 (synonymous_variant)	1
CYTOR (downstream_gene_variant)	1
TMEM179B (5_prime_UTR_variant)	1
TMEM179B (3_prime_UTR_variant)	1
TMEM179B (downstream_gene_variant)	1
TMEM179B (non_coding_transcript_exon_variant)	1
MIR6748 (downstream_gene_variant)	1
SNHG1 (downstream_gene_variant)	1
SLC3A2 (splice_acceptor_variant&intron_variant)	1
AP000944.5 (intron_variant)	1
AC092651.2 (downstream_gene_variant)	1
RTN3 (missense_variant)	1
RTN3 (3_prime_UTR_variant)	1
C11orf95 (downstream_gene_variant)	1
RTN3 (downstream_gene_variant)	1
SPINDOC (3_prime_UTR_variant)	1
SPINDOC (downstream_gene_variant)	1
MARK2 (upstream_gene_variant)	1
IMMP1LP1 (upstream_gene_variant)	1
AC125232.2 (intron_variant)	1
NAA40 (missense_variant)	1
AC125232.1 (intron_variant)	1
MACROD1 (upstream_gene_variant)	1
MACROD1 (non_coding_transcript_exon_variant)	1
MACROD1 (synonymous_variant)	1
RTN3 (non_coding_transcript_exon_variant)	1
PLAAT3 (intron_variant)	1
LINC01943 (intron_variant)	1
SLC3A2 (splice_donor_variant&intron_variant)	1
AC083899.1 (non_coding_transcript_exon_variant)	1
SLC3A2 (frameshift_variant&splice_region_variant)	1
SLC3A2 (splice_region_variant)	1
SLC3A2 (splice_region_variant&non_coding_transcript_exon_variant)	1
SLC3A2 (synonymous_variant)	1
SLC3A2 (3_prime_UTR_variant)	1
AC092651.2 (non_coding_transcript_exon_variant)	1
PLAAT3 (upstream_gene_variant)	1
PLAAT4 (non_coding_transcript_exon_variant)	1
AC092651.3 (intron_variant)	1
PLAAT3 (downstream_gene_variant)	1
PLAAT3 (3_prime_UTR_variant)	1
PLAAT3 (5_prime_UTR_variant)	1
AP000753.1 (upstream_gene_variant)	1
ZBTB3 (synonymous_variant)	1
ZBTB3 (downstream_gene_variant)	1
ZBTB3 (3_prime_UTR_variant)	1
AP001458.1 (upstream_gene_variant)	1
TUT1 (5_prime_UTR_variant)	1
MTA2 (3_prime_UTR_variant)	1
AP002990.1 (upstream_gene_variant)	1
AC103563.2 (upstream_gene_variant)	1
MTA2 (upstream_gene_variant)	1
AC006453.6-IGKV2D-40 (intergenic_region)	1
EML3 (3_prime_UTR_variant)	1
AP002990.1 (5_prime_UTR_variant)	1
EIF2AK3 (splice_donor_variant&intron_variant)	1
EML3 (splice_acceptor_variant&intron_variant)	1
EML3 (intron_variant)	1
EML3 (5_prime_UTR_variant)	1
AC104134.1 (downstream_gene_variant)	1
B3GAT3 (3_prime_UTR_variant)	1
TUT1 (missense_variant)	1
AP002990.1 (non_coding_transcript_exon_variant)	1
TTC9C (intron_variant)	1
ZNF2 (downstream_gene_variant)	1
FTH1 (5_prime_UTR_variant)	1
FTH1 (upstream_gene_variant)	1
LINC00342 (non_coding_transcript_exon_variant)	1
LINC00342 (intron_variant)	1
LINC00342 (upstream_gene_variant)	1
ZNF2 (3_prime_UTR_variant)	1
ZNF514 (intron_variant)	1
TUT1 (downstream_gene_variant)	1
ZNF2 (upstream_gene_variant)	1
MRPS5 (splice_acceptor_variant&intron_variant)	1
AHNAK (splice_donor_variant&intron_variant)	1
MRPS5 (downstream_gene_variant)	1
MAL (splice_acceptor_variant&intron_variant)	1
AP002990.1 (downstream_gene_variant)	1
EIF2AK3 (synonymous_variant)	1
B3GAT3 (splice_donor_variant&intron_variant)	1
B3GAT3 (non_coding_transcript_exon_variant)	1
BSCL2 (synonymous_variant)	1
BSCL2 (3_prime_UTR_variant)	1
BSCL2 (intron_variant)	1
HNRNPUL2-BSCL2 (3_prime_UTR_variant)	1
BSCL2 (downstream_gene_variant)	1
BSCL2 (missense_variant)	1
LRRN4CL (upstream_gene_variant)	1
HNRNPUL2-BSCL2 (non_coding_transcript_exon_variant)	1
EIF2AK3 (upstream_gene_variant)	1
BSCL2 (non_coding_transcript_exon_variant)	1
HNRNPUL2 (splice_donor_variant&intron_variant)	1
HNRNPUL2 (non_coding_transcript_exon_variant)	1
HNRNPUL2-BSCL2 (splice_donor_variant&intron_variant)	1
HNRNPUL2-BSCL2 (upstream_gene_variant)	1
HNRNPUL2 (upstream_gene_variant)	1
UBXN1 (5_prime_UTR_variant)	1
KRCC1 (3_prime_UTR_variant)	1
UQCC3 (missense_variant)	1
LBHD1 (missense_variant)	1
LBHD1 (non_coding_transcript_exon_variant)	1
C11orf98 (3_prime_UTR_variant)	1
LBHD1 (3_prime_UTR_variant)	1
C11orf98 (non_coding_transcript_exon_variant)	1
SNORA57 (upstream_gene_variant)	1
LBHD1 (downstream_gene_variant)	1
CSKMT (upstream_gene_variant)	1
AP001458.2 (intron_variant)	1
C11orf98 (downstream_gene_variant)	1
GANAB (splice_acceptor_variant&intron_variant)	1
GANAB (missense_variant&splice_region_variant)	1
GANAB (splice_donor_variant&splice_region_variant&intron_variant)	1
AC104134.1 (non_coding_transcript_exon_variant)	1
OTUB1 (downstream_gene_variant)	1
NDUFB4P5 (downstream_gene_variant)	1
RGPD1 (intron_variant)	1
AP000436.1 (upstream_gene_variant)	1
AP001187.1 (upstream_gene_variant)	1
AP000436.1 (downstream_gene_variant)	1
ARL2 (missense_variant&splice_region_variant)	1
MIR6879 (downstream_gene_variant)	1
ARL2 (downstream_gene_variant)	1
ARL2 (non_coding_transcript_exon_variant)	1
SNX15 (intron_variant)	1
EHD1 (splice_donor_variant&intron_variant)	1
SNX15 (missense_variant)	1
POLR1A (synonymous_variant)	1
POLR1A (intron_variant)	1
SNX15 (synonymous_variant)	1
ST3GAL5 (downstream_gene_variant)	1
ST3GAL5 (non_coding_transcript_exon_variant)	1
POLR1A (non_coding_transcript_exon_variant)	1
PTCD3 (intron_variant)	1
RASGRP2 (splice_region_variant&intron_variant)	1
MAP4K2 (non_coding_transcript_exon_variant)	1
IMMT (synonymous_variant)	1
RASGRP2 (5_prime_UTR_variant)	1
SF1 (3_prime_UTR_variant)	1
SF1 (non_coding_transcript_exon_variant)	1
IMMT (downstream_gene_variant)	1
PTCD3 (splice_acceptor_variant&intron_variant)	1
MAP4K2 (splice_donor_variant&intron_variant)	1
MEN1 (5_prime_UTR_premature_start_codon_gain_variant)	1
MAP4K2 (intron_variant)	1
MEN1 (missense_variant)	1
MEN1 (synonymous_variant)	1
MEN1 (3_prime_UTR_variant)	1
MEN1 (upstream_gene_variant)	1
MEN1 (5_prime_UTR_variant)	1
SAC3D1 (synonymous_variant)	1
ST3GAL5 (3_prime_UTR_variant)	1
VPS51 (missense_variant&splice_region_variant)	1
AP000944.5 (5_prime_UTR_variant)	1
SYVN1 (3_prime_UTR_variant)	1
SYVN1 (synonymous_variant)	1
CAPN1 (synonymous_variant)	1
USP39 (3_prime_UTR_variant)	1
CAPN1 (splice_donor_variant&intron_variant)	1
USP39 (splice_acceptor_variant&intron_variant)	1
POLA2 (non_coding_transcript_exon_variant)	1
VPS51 (5_prime_UTR_premature_start_codon_gain_variant)	1
AP000944.5 (non_coding_transcript_exon_variant)	1
POLA2 (5_prime_UTR_variant)	1
AP000944.6 (upstream_gene_variant)	1
POLA2 (splice_donor_variant&intron_variant)	1
AP000944.5 (splice_donor_variant&intron_variant)	1
POLA2 (downstream_gene_variant)	1
SYVN1 (stop_gained)	1
SYVN1 (missense_variant)	1
MRPL49 (intron_variant)	1
SYVN1 (intron_variant)	1
FAU (intron_variant)	1
FAU (3_prime_UTR_variant)	1
FAU (non_coding_transcript_exon_variant)	1
ZNHIT2 (5_prime_UTR_variant)	1
GNLY (splice_region_variant&intron_variant)	1
ST3GAL5 (intron_variant)	1
ST3GAL5 (synonymous_variant)	1
AP003068.3 (upstream_gene_variant)	1
ZNHIT2 (synonymous_variant)	1
ZNHIT2 (downstream_gene_variant)	1
AP003068.1 (upstream_gene_variant)	1
VPS51 (splice_acceptor_variant&intron_variant)	1
ST3GAL5 (upstream_gene_variant)	1
RASGRP2 (synonymous_variant)	1
IMMT (splice_acceptor_variant&intron_variant)	1
AC111200.2 (non_coding_transcript_exon_variant)	1
AP001453.5 (synonymous_variant)	1
RNF103-CHMP3 (synonymous_variant)	1
VEGFB (splice_region_variant&non_coding_transcript_exon_variant)	1
VEGFB (splice_region_variant&synonymous_variant)	1
KDM3A (splice_donor_variant&intron_variant)	1
AP001453.5 (missense_variant)	1
FKBP2 (missense_variant)	1
FKBP2 (synonymous_variant)	1
CHMP3 (non_coding_transcript_exon_variant)	1
FKBP2 (splice_donor_variant&intron_variant)	1
AP001453.5 (splice_donor_variant&intron_variant)	1
AP001453.5 (splice_region_variant&intron_variant)	1
FKBP2 (splice_region_variant&intron_variant)	1
AP001453.5 (splice_region_variant&synonymous_variant)	1
FKBP2 (splice_region_variant&non_coding_transcript_exon_variant)	1
CHMP3 (synonymous_variant)	1
RNF103 (upstream_gene_variant)	1
NRXN2 (upstream_gene_variant)	1
RNF103 (5_prime_UTR_variant)	1
RMND5A (synonymous_variant)	1
STIP1 (synonymous_variant)	1
RMND5A (non_coding_transcript_exon_variant)	1
RMND5A (5_prime_UTR_variant)	1
FERMT3 (missense_variant)	1
FERMT3 (synonymous_variant)	1
FERMT3 (splice_region_variant&intron_variant)	1
NUDT22 (splice_region_variant&intron_variant)	1
FERMT3 (3_prime_UTR_variant)	1
RNF103 (intron_variant)	1
AC015971.1 (downstream_gene_variant)	1
RNF103 (non_coding_transcript_exon_variant)	1
TRPT1 (5_prime_UTR_variant)	1
RNF103-CHMP3 (5_prime_UTR_variant)	1
FKBP2 (splice_region_variant&synonymous_variant)	1
AP001453.5 (splice_region_variant)	1
BAD (splice_donor_variant&intron_variant)	1
CCDC88B (splice_acceptor_variant&intron_variant)	1
PRDX5 (3_prime_UTR_variant)	1
AP003774.2 (upstream_gene_variant)	1
IMMT (splice_donor_variant&intron_variant)	1
IMMT (non_coding_transcript_exon_variant)	1
IMMT (missense_variant)	1
CCDC88B (intron_variant)	1
IMMT (upstream_gene_variant)	1
BAD (downstream_gene_variant)	1
AC009309.1 (downstream_gene_variant)	1
RPS6KA4 (splice_donor_variant&intron_variant)	1
RPS6KA4 (splice_region_variant&intron_variant)	1
MIR1237 (downstream_gene_variant)	1
RPS6KA4 (synonymous_variant)	1
RPS6KA4 (3_prime_UTR_variant)	1
PRDX5 (downstream_gene_variant)	1
PRDX5 (splice_donor_variant&intron_variant)	1
PRDX5 (5_prime_UTR_variant)	1
TRMT112 (splice_donor_variant&intron_variant)	1
MRPL35 (downstream_gene_variant)	1
TRMT112 (non_coding_transcript_exon_variant)	1
ESRRA (splice_region_variant&intron_variant)	1
ESRRA (intron_variant)	1
ESRRA (synonymous_variant)	1
ESRRA (5_prime_UTR_variant)	1
ESRRA (upstream_gene_variant)	1
ESRRA (non_coding_transcript_exon_variant)	1
GPR137 (5_prime_UTR_variant)	1
BAD (non_coding_transcript_exon_variant)	1
BAD (synonymous_variant)	1
BAD (5_prime_UTR_variant)	1
BAD (splice_region_variant&intron_variant)	1
FTH1 (splice_donor_variant&intron_variant)	1
FTH1 (splice_region_variant&intron_variant)	1
ANKRD36C (synonymous_variant)	1
MADD (splice_region_variant&intron_variant)	1
KANSL3 (splice_donor_variant&intron_variant)	1
DDB2 (splice_acceptor_variant&intron_variant)	1
ACP2 (non_coding_transcript_exon_variant)	1
ACP2 (intron_variant)	1
ACP2 (3_prime_UTR_variant)	1
MADD (intron_variant)	1
MADD (splice_acceptor_variant&intron_variant)	1
MIR6745 (downstream_gene_variant)	1
AC090582.1 (downstream_gene_variant)	1
MADD (3_prime_UTR_variant)	1
KANSL3 (non_coding_transcript_exon_variant)	1
SLC39A13 (missense_variant)	1
KANSL3 (3_prime_UTR_variant)	1
SLC39A13 (splice_donor_variant&intron_variant)	1
CNNM4 (missense_variant)	1
ARFGAP2 (splice_acceptor_variant&intron_variant)	1
SEMA4C (missense_variant)	1
ZNF408 (missense_variant)	1
ANKRD23 (downstream_gene_variant)	1
ATG13 (splice_acceptor_variant&intron_variant)	1
CNNM3 (synonymous_variant)	1
ARHGAP1 (synonymous_variant)	1
ARHGAP1 (splice_donor_variant&intron_variant)	1
ZNF408 (non_coding_transcript_exon_variant)	1
ZNF408 (downstream_gene_variant)	1
MIR3127 (upstream_gene_variant)	1
CNNM3 (splice_acceptor_variant&intron_variant)	1
CNNM3 (splice_donor_variant&intron_variant)	1
ARFGAP2 (synonymous_variant)	1
ARFGAP2 (missense_variant)	1
CNNM3 (intron_variant)	1
CNNM4 (non_coding_transcript_exon_variant)	1
ARID5A (downstream_gene_variant)	1
ARID5A (splice_region_variant&intron_variant)	1
ARID5A (non_coding_transcript_exon_variant)	1
FNBP4 (synonymous_variant)	1
MTCH2 (upstream_gene_variant)	1
MTCH2 (5_prime_UTR_variant)	1
FNBP4 (missense_variant)	1
NCAPH (3_prime_UTR_variant)	1
FNBP4 (splice_region_variant&intron_variant)	1
AC021443.1 (upstream_gene_variant)	1
FNBP4 (conservative_inframe_deletion)	1
PSMC3 (intron_variant)	1
NUP160 (splice_acceptor_variant&intron_variant)	1
AC021443.3 (downstream_gene_variant)	1
NCAPH (missense_variant)	1
NUP160 (missense_variant)	1
AC023232.1 (downstream_gene_variant)	1
NUP160-AC023232.1 (intergenic_region)	1
MTCH2 (missense_variant)	1
ARID5A (splice_acceptor_variant&intron_variant)	1
MTCH2 (3_prime_UTR_variant)	1
NDUFS3 (downstream_gene_variant)	1
KBTBD4 (upstream_gene_variant)	1
FAM180B (upstream_gene_variant)	1
KF459542.1 (downstream_gene_variant)	1
NDUFS3 (splice_region_variant&non_coding_transcript_exon_variant)	1
NDUFS3 (splice_donor_variant&intron_variant)	1
KBTBD4 (missense_variant)	1
NDUFS3 (upstream_gene_variant)	1
KF459542.1 (upstream_gene_variant)	1
KBTBD4 (splice_donor_variant&intron_variant)	1
KBTBD4 (3_prime_UTR_variant)	1
RN7SL652P (downstream_gene_variant)	1
CELF1 (missense_variant)	1
CELF1 (3_prime_UTR_variant)	1
AC024293.1 (upstream_gene_variant)	1
AC024293.1 (downstream_gene_variant)	1
NCAPH (non_coding_transcript_exon_variant)	1
ALKBH3 (upstream_gene_variant)	1
TTC17 (non_coding_transcript_exon_variant)	1
TTC17 (3_prime_UTR_variant)	1
AC087521.4 (downstream_gene_variant)	1
HSD17B12 (missense_variant)	1
AC087521.4 (non_coding_transcript_exon_variant)	1
ALKBH3 (5_prime_UTR_variant)	1
AC087521.2 (upstream_gene_variant)	1
AC087276.2 (intron_variant)	1
ALKBH3 (splice_donor_variant&intron_variant)	1
SEC14L1P1 (downstream_gene_variant)	1
ALKBH3 (splice_acceptor_variant&intron_variant)	1
ALKBH3 (intron_variant)	1
EXT2 (upstream_gene_variant)	1
EXT2 (downstream_gene_variant)	1
AC087276.2 (downstream_gene_variant)	1
API5 (splice_acceptor_variant&intron_variant)	1
DGKZ (3_prime_UTR_variant)	1
PRR5L (missense_variant)	1
TRIM44 (non_coding_transcript_exon_variant)	1
COMMD9 (non_coding_transcript_exon_variant)	1
COMMD9 (3_prime_UTR_variant)	1
COMMD9 (splice_donor_variant&intron_variant)	1
COX5B-ACTR1B (intergenic_region)	1
COX5B (downstream_gene_variant)	1
AC017099.2-COX5B (intergenic_region)	1
ANKRD36B (5_prime_UTR_premature_start_codon_gain_variant)	1
COX5B (upstream_gene_variant)	1
AC087276.3 (downstream_gene_variant)	1
API5 (upstream_gene_variant)	1
AC087276.1 (upstream_gene_variant)	1
AC087276.1 (downstream_gene_variant)	1
API5 (splice_donor_variant&intron_variant)	1
EXT2 (intron_variant)	1
AC159540.2 (upstream_gene_variant)	1
ANKRD36-AC159540.2 (intergenic_region)	1
SEMA4C (splice_donor_variant&intron_variant)	1
PEX16 (missense_variant)	1
PEX16 (3_prime_UTR_variant)	1
PEX16 (5_prime_UTR_variant)	1
LARGE2 (upstream_gene_variant)	1
PHF21A (downstream_gene_variant)	1
PHF21A (intron_variant)	1
SEMA4C (non_coding_transcript_exon_variant)	1
ANKRD36 (upstream_gene_variant)	1
DGKZ (5_prime_UTR_premature_start_codon_gain_variant)	1
DGKZ (missense_variant)	1
DGKZ (splice_acceptor_variant&intron_variant)	1
DGKZ (splice_region_variant&intron_variant)	1
MDK (upstream_gene_variant)	1
MIR4688 (downstream_gene_variant)	1
PEX16 (splice_acceptor_variant&intron_variant)	1
PEX16 (synonymous_variant)	1
FAHD2B (downstream_gene_variant)	1
FAHD2B (3_prime_UTR_variant)	1
CRY2 (non_coding_transcript_exon_variant)	1
CRY2 (intron_variant)	1
GPAT2P2 (downstream_gene_variant)	1
AC018892.3 (upstream_gene_variant)	1
PRDM11 (intron_variant)	1
PRDM11 (3_prime_UTR_variant)	1
AC103681.2 (downstream_gene_variant)	1
TP53I11 (non_coding_transcript_exon_variant)	1
FAHD2B (intron_variant)	1
ANKRD36 (non_coding_transcript_exon_variant)	1
ANKRD36 (synonymous_variant)	1
TSPAN18 (5_prime_UTR_variant)	1
CD82 (missense_variant)	1
PTPRJ (splice_region_variant&synonymous_variant)	1
PTPRJ (synonymous_variant)	1
FTH1 (splice_acceptor_variant&intron_variant)	1
STARD7 (splice_region_variant&intron_variant)	1
TMEM127 (synonymous_variant)	1
STARD7 (5_prime_UTR_premature_start_codon_gain_variant)	1
CD6 (splice_acceptor_variant&intron_variant)	1
STARD7 (intron_variant)	1
STARD7 (missense_variant)	1
CD5 (frameshift_variant&stop_gained&splice_region_variant)	1
STARD7 (synonymous_variant)	1
CIAO1 (synonymous_variant)	1
DDB1 (3_prime_UTR_variant)	1
DUSP2 (upstream_gene_variant)	1
