Variant	N
IRF4 (non_coding_transcript_exon_variant)	1
DIMT1 (splice_donor_variant&intron_variant)	1
AL512308.1-EXOC2 (intergenic_region)	1
EXOC2 (splice_acceptor_variant&intron_variant)	1
TRIM52-AS1 (intron_variant)	1
TRIM52 (5_prime_UTR_premature_start_codon_gain_variant)	1
EXOC2 (non_coding_transcript_exon_variant)	1
TRIM52 (5_prime_UTR_variant)	1
AC008443.4 (upstream_gene_variant)	1
AC008443.4-AC008443.9 (intergenic_region)	1
AC008443.9 (intron_variant)	1
IPO11 (3_prime_UTR_variant)	1
TRIM41 (missense_variant)	1
LRRC70 (downstream_gene_variant)	1
TRIM41 (synonymous_variant)	1
TRIM41 (3_prime_UTR_variant)	1
CKS1BP3 (non_coding_transcript_exon_variant)	1
RACK1 (3_prime_UTR_variant)	1
CKS1BP3 (downstream_gene_variant)	1
RACK1 (5_prime_UTR_variant)	1
IPO11 (synonymous_variant)	1
RACK1 (splice_acceptor_variant&intron_variant)	1
RACK1 (splice_donor_variant&intron_variant)	1
AC008443.1 (non_coding_transcript_exon_variant)	1
TRIM52 (downstream_gene_variant)	1
DIMT1 (5_prime_UTR_variant)	1
TRIM52 (intron_variant)	1
TRIM52 (synonymous_variant)	1
DIMT1 (splice_acceptor_variant&intron_variant)	1
AL357054.1 (upstream_gene_variant)	1
ZSWIM6 (splice_region_variant&intron_variant)	1
PDE4D (synonymous_variant)	1
SERPINB6 (splice_region_variant&non_coding_transcript_exon_variant)	1
SERPINB6 (missense_variant)	1
SERPINB6 (start_lost)	1
ERCC8-AS1 (upstream_gene_variant)	1
ERCC8 (synonymous_variant)	1
SERPINB6 (5_prime_UTR_premature_start_codon_gain_variant)	1
LINC01011 (intron_variant)	1
GNL3LP1 (downstream_gene_variant)	1
LINC01011 (upstream_gene_variant)	1
DEPDC1B (3_prime_UTR_variant)	1
DEPDC1B (synonymous_variant)	1
DEPDC1B (non_coding_transcript_exon_variant)	1
DEPDC1B (downstream_gene_variant)	1
SETP21 (non_coding_transcript_exon_variant)	1
NQO2 (missense_variant)	1
NDUFB4P2 (non_coding_transcript_exon_variant)	1
NQO2 (synonymous_variant)	1
NQO2 (splice_region_variant&intron_variant)	1
SERPINB8P1 (upstream_gene_variant)	1
FAM136BP (non_coding_transcript_exon_variant)	1
PDE4D (splice_acceptor_variant&intron_variant)	1
AL031963.2-RIPK1 (intergenic_region)	1
SERPINB6 (splice_region_variant&intron_variant)	1
SERPINB6 (frameshift_variant&splice_region_variant)	1
AC122718.1 (downstream_gene_variant)	1
NDUFAF2 (upstream_gene_variant)	1
AL512329.2 (upstream_gene_variant)	1
GMDS (synonymous_variant)	1
GMDS (non_coding_transcript_exon_variant)	1
GMDS (splice_donor_variant&intron_variant)	1
GMDS (splice_acceptor_variant&intron_variant)	1
GMDS (splice_region_variant&intron_variant)	1
SMIM15-AS1 (upstream_gene_variant)	1
MYLK4-WRNIP1 (intergenic_region)	1
WRNIP1 (missense_variant)	1
WRNIP1 (synonymous_variant)	1
NDUFAF2 (splice_region_variant&intron_variant)	1
WRNIP1 (3_prime_UTR_variant)	1
WRNIP1 (downstream_gene_variant)	1
WRNIP1-SERPINB1 (intergenic_region)	1
AC008498.2 (non_coding_transcript_exon_variant)	1
SERPINB1 (3_prime_UTR_variant)	1
ERCC8-NDUFAF2 (intergenic_region)	1
SERPINB1 (splice_donor_variant&intron_variant)	1
SERPINB1-SERPINB9P1 (intergenic_region)	1
SERPINB9P1 (upstream_gene_variant)	1
SERPINB9 (missense_variant)	1
BLOC1S5-TXNDC5 (upstream_gene_variant)	1
BLOC1S5 (5_prime_UTR_variant)	1
AC008676.1 (downstream_gene_variant)	1
DEK (3_prime_UTR_variant)	1
DEK (splice_region_variant&intron_variant)	1
DEK (5_prime_UTR_premature_start_codon_gain_variant)	1
DEK (5_prime_UTR_variant)	1
RNF144B (upstream_gene_variant)	1
RNF144B (non_coding_transcript_exon_variant)	1
AL589647.1 (non_coding_transcript_exon_variant)	1
AL132775.1 (non_coding_transcript_exon_variant)	1
AL132775.2 (intron_variant)	1
E2F3 (5_prime_UTR_variant)	1
ESM1 (intron_variant)	1
E2F3 (splice_region_variant&intron_variant)	1
AL513188.1 (intron_variant)	1
CDKAL1 (synonymous_variant)	1
ESM1 (stop_gained)	1
CDKAL1 (missense_variant)	1
ESM1 (3_prime_UTR_variant)	1
ESM1 (non_coding_transcript_exon_variant)	1
AL451080.1 (intron_variant)	1
AL512380.2 (intron_variant)	1
SOX4 (missense_variant)	1
CASC15 (non_coding_transcript_exon_variant)	1
DEK (missense_variant)	1
KDM1B (3_prime_UTR_variant)	1
AL139093.1 (non_coding_transcript_exon_variant)	1
KDM1B (missense_variant)	1
MYLIP-AL021407.3 (intergenic_region)	1
ATXN1 (missense_variant)	1
ATXN1 (upstream_gene_variant)	1
ATXN1 (5_prime_UTR_variant)	1
GZMAP1 (non_coding_transcript_exon_variant)	1
AL138824.1 (upstream_gene_variant)	1
FAM8A1 (5_prime_UTR_variant)	1
FAM8A1 (splice_acceptor_variant&intron_variant)	1
NUP153 (downstream_gene_variant)	1
NUP153 (3_prime_UTR_variant)	1
RNU6-190P (upstream_gene_variant)	1
FAM8A1 (downstream_gene_variant)	1
RNU6-190P (downstream_gene_variant)	1
NUP153 (synonymous_variant)	1
AL138724.2 (upstream_gene_variant)	1
NHLRC1 (3_prime_UTR_variant)	1
NHLRC1 (missense_variant)	1
TPMT (missense_variant)	1
TPMT (synonymous_variant)	1
KDM1B (upstream_gene_variant)	1
TPMT (5_prime_UTR_variant)	1
SPTLC1P2 (non_coding_transcript_exon_variant)	1
AL139093.1 (downstream_gene_variant)	1
MYLIP (missense_variant)	1
GMNN (upstream_gene_variant)	1
NDUFS4 (downstream_gene_variant)	1
GMNN (splice_acceptor_variant&splice_region_variant&intron_variant)	1
NDUFS4 (splice_acceptor_variant&splice_region_variant&intron_variant)	1
NDUFS4 (splice_acceptor_variant&intron_variant)	1
AL512428.1 (splice_donor_variant&intron_variant)	1
NDUFS4 (splice_region_variant&intron_variant)	1
NDUFS4 (splice_donor_variant&intron_variant)	1
RIPOR2 (synonymous_variant)	1
RIPOR2 (missense_variant)	1
RIPOR2 (splice_acceptor_variant&intron_variant)	1
FST-NDUFS4 (intergenic_region)	1
PPIAP29 (intron_variant)	1
PPIAP29 (splice_region_variant&intron_variant)	1
AL160400.1 (upstream_gene_variant)	1
ASS1P1 (non_coding_transcript_exon_variant)	1
RN7SL334P (upstream_gene_variant)	1
AL133268.2 (upstream_gene_variant)	1
AL133268.4 (upstream_gene_variant)	1
AL133268.3 (downstream_gene_variant)	1
FST (synonymous_variant)	1
AL133268.2-CMAHP (intergenic_region)	1
GMNN (synonymous_variant)	1
GMNN (5_prime_UTR_variant)	1
MRS2 (5_prime_UTR_variant)	1
C6orf62 (splice_donor_variant&intron_variant)	1
MRS2 (upstream_gene_variant)	1
MRS2 (splice_region_variant&intron_variant)	1
MRS2 (non_coding_transcript_exon_variant)	1
MRS2 (missense_variant)	1
AC112198.1 (upstream_gene_variant)	1
AC112198.2 (intron_variant)	1
GPLD1 (non_coding_transcript_exon_variant)	1
GPLD1 (splice_region_variant&intron_variant)	1
GPLD1 (3_prime_UTR_variant)	1
SNX18 (missense_variant)	1
ALDH5A1 (splice_donor_variant&intron_variant)	1
ALDH5A1 (missense_variant)	1
ALDH5A1 (splice_acceptor_variant&intron_variant)	1
ARL15 (synonymous_variant)	1
TDP2 (synonymous_variant)	1
ARL15 (5_prime_UTR_variant)	1
ARL15 (non_coding_transcript_exon_variant)	1
ACOT13 (splice_region_variant&intron_variant)	1
ACOT13 (synonymous_variant)	1
ACOT13 (non_coding_transcript_exon_variant)	1
ARL15 (splice_donor_variant&intron_variant)	1
MYLIP (downstream_gene_variant)	1
MYLIP (splice_donor_variant&intron_variant)	1
EEF1E1 (missense_variant)	1
SLC38A9 (5_prime_UTR_variant)	1
SMIM13 (5_prime_UTR_variant)	1
SMIM13 (intron_variant)	1
SMIM13 (3_prime_UTR_variant)	1
SMIM13 (non_coding_transcript_exon_variant)	1
SLC38A9 (missense_variant)	1
SLC38A9 (splice_donor_variant&intron_variant)	1
NEDD9 (splice_donor_variant&intron_variant)	1
AL139807.1 (downstream_gene_variant)	1
PLPP1-AK4P2 (intergenic_region)	1
PLPP1 (upstream_gene_variant)	1
PLPP1 (5_prime_UTR_premature_start_codon_gain_variant)	1
ADTRP (splice_donor_variant&intron_variant)	1
AL157373.2 (downstream_gene_variant)	1
PLPP1 (5_prime_UTR_variant)	1
PLPP1 (splice_donor_variant&intron_variant)	1
PLPP1 (splice_region_variant&intron_variant)	1
HIVEP1 (5_prime_UTR_premature_start_codon_gain_variant)	1
PLPP1 (splice_acceptor_variant&intron_variant)	1
MTREX (splice_acceptor_variant&intron_variant)	1
AC020728.1 (downstream_gene_variant)	1
PHACTR1 (3_prime_UTR_variant)	1
ELOVL2-AS1-SMIM13 (intergenic_region)	1
TMEM14B (splice_region_variant&intron_variant)	1
TBC1D7 (missense_variant)	1
AL024498.2 (splice_region_variant&intron_variant)	1
EEF1E1-BLOC1S5 (non_coding_transcript_exon_variant)	1
ANKRD55 (splice_region_variant&intron_variant)	1
SLC35B3 (5_prime_UTR_variant)	1
AL355499.2 (non_coding_transcript_exon_variant)	1
OFCC1 (upstream_gene_variant)	1
AL354868.1 (non_coding_transcript_exon_variant)	1
IL6ST (5_prime_UTR_variant)	1
AL139039.2 (non_coding_transcript_exon_variant)	1
GCNT2 (3_prime_UTR_variant)	1
PAK1IP1 (upstream_gene_variant)	1
C6orf52-PAK1IP1 (intergenic_region)	1
AL358777.3 (downstream_gene_variant)	1
C6orf52 (upstream_gene_variant)	1
PAK1IP1 (splice_acceptor_variant&intron_variant)	1
TMEM14C (3_prime_UTR_variant)	1
TMEM14C (downstream_gene_variant)	1
AL024498.1 (downstream_gene_variant)	1
AL024498.1 (non_coding_transcript_exon_variant)	1
AL024498.2 (upstream_gene_variant)	1
AL024498.2 (splice_donor_variant&intron_variant)	1
TMEM14B (splice_donor_variant&intron_variant)	1
AL008729.2 (downstream_gene_variant)	1
TBC1D7 (non_coding_transcript_exon_variant)	1
GZMAP1 (downstream_gene_variant)	1
CD83 (5_prime_UTR_variant)	1
AL009177.1 (upstream_gene_variant)	1
AL138720.1 (downstream_gene_variant)	1
RNU6-793P-AL138720.1 (intergenic_region)	1
AL138720.1 (intron_variant)	1
AL136162.1 (upstream_gene_variant)	1
GZMA (splice_acceptor_variant&intron_variant)	1
JARID2-AS1 (upstream_gene_variant)	1
RNU6-522P (upstream_gene_variant)	1
JARID2 (splice_acceptor_variant&intron_variant)	1
JARID2 (5_prime_UTR_variant)	1
JARID2 (missense_variant)	1
JARID2 (synonymous_variant)	1
DTNBP1 (non_coding_transcript_exon_variant)	1
DTNBP1 (3_prime_UTR_variant)	1
GZMA (5_prime_UTR_variant)	1
DTNBP1 (downstream_gene_variant)	1
AL021938.1 (upstream_gene_variant)	1
DTNBP1 (upstream_gene_variant)	1
AL021407.2-MYLIP (intergenic_region)	1
MYLIP (upstream_gene_variant)	1
MYLIP (intron_variant)	1
AL080313.1-AL009177.1 (intergenic_region)	1
CD83 (intron_variant)	1
TBC1D7 (upstream_gene_variant)	1
MCUR1 (5_prime_UTR_variant)	1
TBC1D7 (splice_acceptor_variant&intron_variant)	1
TBC1D7 (5_prime_UTR_variant)	1
TBC1D7 (splice_region_variant&intron_variant)	1
GFOD1 (downstream_gene_variant)	1
GFOD1 (synonymous_variant)	1
GFOD1 (5_prime_UTR_premature_start_codon_gain_variant)	1
MTREX (splice_donor_variant&intron_variant)	1
DHX29 (missense_variant)	1
DHX29 (non_coding_transcript_exon_variant)	1
SIRT5-NOL7 (intergenic_region)	1
NOL7 (missense_variant)	1
DHX29 (synonymous_variant)	1
DHX29 (downstream_gene_variant)	1
NOL7 (3_prime_UTR_variant)	1
RANBP9 (3_prime_UTR_variant)	1
RANBP9 (splice_region_variant&intron_variant)	1
RANBP9 (splice_donor_variant&intron_variant)	1
RANBP9-MCUR1 (intergenic_region)	1
GZMA (missense_variant)	1
MCUR1 (splice_region_variant&intron_variant)	1
MCUR1 (missense_variant)	1
AC008443.4 (non_coding_transcript_exon_variant)	1
TRIM7 (downstream_gene_variant)	1
AC091874.1 (non_coding_transcript_exon_variant)	1
CPEB4 (intron_variant)	1
ARL2BPP6-DRD1 (intergenic_region)	1
SMN1 (splice_donor_variant&intron_variant)	1
CDH12P1-SERF1A (intergenic_region)	1
CDH12P1 (upstream_gene_variant)	1
SFXN1 (synonymous_variant)	1
GTF2H2B-AC146944.3 (intergenic_region)	1
SFXN1 (splice_donor_variant&intron_variant)	1
HRH2 (5_prime_UTR_variant)	1
HRH2 (upstream_gene_variant)	1
RNU6-226P (downstream_gene_variant)	1
GTF2H2B (downstream_gene_variant)	1
AC146944.3 (upstream_gene_variant)	1
THOC3 (upstream_gene_variant)	1
THOC3 (synonymous_variant)	1
THOC3 (non_coding_transcript_exon_variant)	1
AC139491.7 (upstream_gene_variant)	1
FAM153B (5_prime_UTR_premature_start_codon_gain_variant)	1
AC139491.1 (upstream_gene_variant)	1
FAM153B (non_coding_transcript_exon_variant)	1
FAM153B (5_prime_UTR_variant)	1
SIMC1 (missense_variant)	1
SMN1 (non_coding_transcript_exon_variant)	1
SMN1 (downstream_gene_variant)	1
SIMC1 (non_coding_transcript_exon_variant)	1
CPEB4 (5_prime_UTR_premature_start_codon_gain_variant)	1
RPL26L1 (5_prime_UTR_variant)	1
BDP1 (5_prime_UTR_variant)	1
AC008429.2 (splice_region_variant&non_coding_transcript_exon_variant)	1
AC008429.4 (upstream_gene_variant)	1
ATP6V0E1 (3_prime_UTR_variant)	1
ATP6V0E1 (splice_region_variant&intron_variant)	1
SNORA74B (upstream_gene_variant)	1
AC008378.1-CREBRF (intergenic_region)	1
CREBRF (5_prime_UTR_variant)	1
LINC02197-BDP1 (intergenic_region)	1
CDC42P5 (downstream_gene_variant)	1
CDC42P5 (non_coding_transcript_exon_variant)	1
CDC42P5 (upstream_gene_variant)	1
CREBRF (downstream_gene_variant)	1
CREBRF (splice_acceptor_variant&splice_region_variant&intron_variant)	1
BNIP1 (upstream_gene_variant)	1
AC008378.2 (non_coding_transcript_exon_variant)	1
BNIP1 (5_prime_UTR_variant)	1
BOD1 (downstream_gene_variant)	1
BOD1 (splice_donor_variant&intron_variant)	1
BOD1 (splice_region_variant&intron_variant)	1
NAIPP2 (intron_variant)	1
SMN2 (3_prime_UTR_variant)	1
AC008429.1 (downstream_gene_variant)	1
RAD17 (splice_acceptor_variant&intron_variant)	1
AK6 (5_prime_UTR_premature_start_codon_gain_variant)	1
RNF44 (downstream_gene_variant)	1
RNF44 (3_prime_UTR_variant)	1
TAF9 (5_prime_UTR_premature_start_codon_gain_variant)	1
RNF44 (intron_variant)	1
RNF44 (5_prime_UTR_variant)	1
GPRIN1 (missense_variant)	1
GPRIN1 (synonymous_variant)	1
TSPAN17 (upstream_gene_variant)	1
TSPAN17 (5_prime_UTR_variant)	1
TSPAN17 (splice_region_variant&intron_variant)	1
CCDC125 (5_prime_UTR_variant)	1
UIMC1 (synonymous_variant)	1
UIMC1 (missense_variant)	1
UIMC1 (splice_acceptor_variant&intron_variant)	1
ZNF346 (upstream_gene_variant)	1
UIMC1 (5_prime_UTR_variant)	1
CFL1P5 (downstream_gene_variant)	1
CCDC125 (splice_donor_variant&intron_variant)	1
ZNF346 (non_coding_transcript_exon_variant)	1
CCDC125 (splice_region_variant)	1
RAD17 (splice_donor_variant&intron_variant)	1
RAD17 (missense_variant)	1
SMN2 (non_coding_transcript_exon_variant)	1
CLTB (non_coding_transcript_exon_variant)	1
SIMC1 (synonymous_variant)	1
SIMC1 (3_prime_UTR_variant)	1
KIAA1191 (non_coding_transcript_exon_variant)	1
KIAA1191 (3_prime_UTR_variant)	1
KIAA1191 (frameshift_variant&splice_region_variant)	1
NAIPP3-AC139495.2 (intergenic_region)	1
KIAA1191 (splice_acceptor_variant&intron_variant)	1
AC138956.2 (non_coding_transcript_exon_variant)	1
AC138956.1 (downstream_gene_variant)	1
AC139495.2 (upstream_gene_variant)	1
GTF2H2C (synonymous_variant)	1
KIAA1191-ARL10 (intergenic_region)	1
ARL10 (synonymous_variant)	1
ARL10 (splice_donor_variant&intron_variant)	1
GTF2H2C (3_prime_UTR_variant)	1
GTF2H2C (5_prime_UTR_premature_start_codon_gain_variant)	1
NOP16 (synonymous_variant)	1
NOP16 (stop_retained_variant)	1
HIGD2A (synonymous_variant)	1
CLTB (3_prime_UTR_variant)	1
CLTB (splice_donor_variant&intron_variant)	1
AC008429.3 (upstream_gene_variant)	1
ERGIC1 (3_prime_UTR_variant)	1
ZFP62 (start_lost)	1
UTP15 (missense_variant)	1
GAPDHP40 (downstream_gene_variant)	1
UTP15 (non_coding_transcript_exon_variant)	1
AC068657.2 (upstream_gene_variant)	1
TTC1 (splice_acceptor_variant&intron_variant)	1
TTC1 (downstream_gene_variant)	1
ANKRA2 (3_prime_UTR_variant)	1
PWWP2A-FABP6 (intergenic_region)	1
FUNDC2P1-ANKRA2 (intergenic_region)	1
FUNDC2P1 (downstream_gene_variant)	1
AC112191.2 (splice_region_variant&non_coding_transcript_exon_variant)	1
SLU7 (splice_donor_variant&intron_variant)	1
SLU7 (missense_variant&splice_region_variant)	1
SLU7 (splice_acceptor_variant&intron_variant)	1
MIR3142HG (downstream_gene_variant)	1
MIR146A (downstream_gene_variant)	1
MIR3142HG-ATP10B (intergenic_region)	1
AC113414.1 (intron_variant)	1
FCHO2-TMEM171 (intergenic_region)	1
TMEM171 (upstream_gene_variant)	1
FCHO2 (downstream_gene_variant)	1
CCNG1 (splice_region_variant)	1
UBLCP1 (3_prime_UTR_variant)	1
UTP15 (synonymous_variant)	1
NUDCD2 (splice_acceptor_variant&intron_variant)	1
UTP15 (splice_acceptor_variant&intron_variant)	1
HEXB (splice_region_variant)	1
HEXB (splice_region_variant&non_coding_transcript_exon_variant)	1
ADAM19 (missense_variant)	1
ADAM19 (non_coding_transcript_exon_variant)	1
AC008694.2 (non_coding_transcript_exon_variant)	1
THG1L (5_prime_UTR_variant)	1
THG1L (missense_variant)	1
LSM11 (synonymous_variant)	1
LSM11 (intron_variant)	1
CLINT1 (splice_acceptor_variant&intron_variant)	1
CLINT1 (5_prime_UTR_variant)	1
MARK2P11 (intron_variant)	1
AC008677.1 (non_coding_transcript_exon_variant)	1
ENC1 (synonymous_variant)	1
ENC1 (missense_variant)	1
RNF145 (synonymous_variant)	1
ENC1 (3_prime_UTR_variant)	1
AC093283.1-LINC02122 (intergenic_region)	1
AC134043.2-UBLCP1 (intergenic_region)	1
UTP15-ARHGEF28 (intergenic_region)	1
UBLCP1 (5_prime_UTR_variant)	1
FCHO2 (3_prime_UTR_variant)	1
NUDCD2 (non_coding_transcript_exon_variant)	1
BDP1 (frameshift_variant&stop_gained&splice_region_variant)	1
DOCK2-FOXI1 (intergenic_region)	1
MRPS27 (synonymous_variant)	1
MRPS27 (downstream_gene_variant)	1
LCP2 (synonymous_variant)	1
LCP2 (splice_acceptor_variant&intron_variant)	1
LCP2 (5_prime_UTR_variant)	1
MCCC2 (splice_donor_variant&intron_variant)	1
MCCC2 (synonymous_variant)	1
NPM1 (splice_donor_variant&intron_variant)	1
NPM1 (conservative_inframe_insertion&splice_region_variant)	1
FBXW11 (splice_region_variant&intron_variant)	1
MCCC2 (splice_acceptor_variant&intron_variant)	1
MCCC2 (missense_variant)	1
MCCC2 (5_prime_UTR_variant)	1
STK10 (splice_acceptor_variant&intron_variant)	1
STK10 (splice_region_variant&intron_variant)	1
STK10-EFCAB9 (intergenic_region)	1
UBTD2 (missense_variant)	1
UBTD2 (5_prime_UTR_variant)	1
DUSP1 (downstream_gene_variant)	1
DUSP1 (synonymous_variant)	1
BDP1 (splice_region_variant&non_coding_transcript_exon_variant)	1
MRPS27 (splice_region_variant&intron_variant)	1
INSYN2B (upstream_gene_variant)	1
NUDCD2 (upstream_gene_variant)	1
INSYN2B (3_prime_UTR_variant)	1
NUDCD2 (5_prime_UTR_variant)	1
TNPO1 (synonymous_variant)	1
MAT2B (non_coding_transcript_exon_variant)	1
MAT2B (3_prime_UTR_variant)	1
AC010291.1-AC116917.1 (intergenic_region)	1
AC026403.1 (non_coding_transcript_exon_variant)	1
AC026403.1 (downstream_gene_variant)	1
RARS1 (splice_acceptor_variant&intron_variant)	1
RARS1 (splice_donor_variant&intron_variant)	1
SLC2A3P1 (non_coding_transcript_exon_variant)	1
PANK3 (downstream_gene_variant)	1
SLC2A3P1 (upstream_gene_variant)	1
PANK3 (intron_variant)	1
AC035140.1 (non_coding_transcript_exon_variant)	1
SPDL1 (5_prime_UTR_premature_start_codon_gain_variant)	1
AC035140.1 (intron_variant)	1
SPDL1-DOCK2 (intergenic_region)	1
PTCD2 (splice_donor_variant&intron_variant)	1
PTCD2 (non_coding_transcript_exon_variant)	1
MRPS27 (5_prime_UTR_variant)	1
RN7SL153P (upstream_gene_variant)	1
CDK7 (synonymous_variant)	1
AC146507.2 (non_coding_transcript_exon_variant)	1
CDK7 (upstream_gene_variant)	1
CBY3 (upstream_gene_variant)	1
CANX (splice_donor_variant&intron_variant)	1
MAML1 (intron_variant)	1
MAML1 (non_coding_transcript_exon_variant)	1
MAML1-LTC4S (intergenic_region)	1
MIR1229 (downstream_gene_variant)	1
MGAT4B (non_coding_transcript_exon_variant)	1
MGAT4B (3_prime_UTR_variant)	1
PPWD1 (splice_acceptor_variant&intron_variant)	1
MGAT4B (splice_region_variant&intron_variant)	1
MGAT4B (missense_variant)	1
MGAT4B (splice_donor_variant&intron_variant)	1
PPWD1 (missense_variant)	1
CENPK (splice_donor_variant&intron_variant)	1
SQSTM1 (splice_acceptor_variant&intron_variant)	1
CENPK (3_prime_UTR_variant)	1
SQSTM1 (splice_region_variant&intron_variant)	1
CENPK (splice_region_variant&intron_variant)	1
CENPK (splice_acceptor_variant&intron_variant)	1
CENPK (non_coding_transcript_exon_variant)	1
MRNIP (5_prime_UTR_variant)	1
MRNIP (missense_variant)	1
CANX (missense_variant)	1
HMGB3P22 (upstream_gene_variant)	1
AC008393.2 (downstream_gene_variant)	1
CBY3 (synonymous_variant)	1
ZNF879 (5_prime_UTR_variant)	1
ZNF879 (5_prime_UTR_premature_start_codon_gain_variant)	1
NLN (3_prime_UTR_variant)	1
ZNF354C (upstream_gene_variant)	1
ZNF354C (5_prime_UTR_variant)	1
NLN (synonymous_variant)	1
AC136628.2 (downstream_gene_variant)	1
NLN (missense_variant)	1
RUFY1 (missense_variant)	1
RUFY1 (splice_donor_variant&intron_variant)	1
TRAPPC13 (splice_region_variant&intron_variant)	1
RUFY1 (splice_acceptor_variant&intron_variant)	1
PRDX2P3 (downstream_gene_variant)	1
SHLD3 (3_prime_UTR_variant)	1
RUFY1 (disruptive_inframe_insertion&splice_region_variant)	1
RUFY1 (splice_region_variant&non_coding_transcript_exon_variant)	1
SHLD3 (downstream_gene_variant)	1
TRIM23 (5_prime_UTR_variant)	1
HNRNPH1 (splice_acceptor_variant&intron_variant)	1
HNRNPH1 (5_prime_UTR_premature_start_codon_gain_variant)	1
HNRNPH1 (splice_region_variant&intron_variant)	1
MRNIP (splice_donor_variant&intron_variant)	1
ADAMTS6 (upstream_gene_variant)	1
MRPS36 (splice_region_variant&non_coding_transcript_exon_variant)	1
CWC27 (5_prime_UTR_variant)	1
GFPT2 (synonymous_variant)	1
GFPT2 (missense_variant)	1
AC122714.1 (downstream_gene_variant)	1
CNOT6 (missense_variant)	1
CNOT6 (splice_region_variant&synonymous_variant)	1
SREK1IP1 (5_prime_UTR_premature_start_codon_gain_variant)	1
FLT4 (splice_donor_variant&intron_variant)	1
FLT4 (5_prime_UTR_variant)	1
MGAT1 (missense_variant)	1
MGAT1 (intron_variant)	1
MGAT1 (upstream_gene_variant)	1
MGAT1 (5_prime_UTR_variant)	1
SREK1IP1 (splice_region_variant&intron_variant)	1
HEIH (downstream_gene_variant)	1
HEIH (intron_variant)	1
HEIH (non_coding_transcript_exon_variant)	1
SREK1IP1 (synonymous_variant)	1
LINC00847 (splice_region_variant&intron_variant)	1
AC022413.3 (non_coding_transcript_exon_variant)	1
LINC00847 (splice_region_variant&non_coding_transcript_exon_variant)	1
AC022413.3 (splice_region_variant&non_coding_transcript_exon_variant)	1
AC008610.1 (intron_variant)	1
MAPK9 (splice_region_variant&intron_variant)	1
AC008393.1 (downstream_gene_variant)	1
AC104115.2 (downstream_gene_variant)	1
ADAMTS6 (5_prime_UTR_variant)	1
TBC1D9B (splice_acceptor_variant&intron_variant)	1
TBC1D9B (5_prime_UTR_variant)	1
AC025176.1 (downstream_gene_variant)	1
RNF130 (splice_acceptor_variant&intron_variant)	1
AC010285.1 (upstream_gene_variant)	1
AC010285.3 (intron_variant)	1
AC010285.3 (downstream_gene_variant)	1
MIR340 (downstream_gene_variant)	1
RNF130 (splice_region_variant&intron_variant)	1
RNF130 (synonymous_variant)	1
AC122713.2 (upstream_gene_variant)	1
AC122713.1 (downstream_gene_variant)	1
AC122713.2-AC122713.1 (intergenic_region)	1
CWC27 (non_coding_transcript_exon_variant)	1
AC104115.1 (upstream_gene_variant)	1
AC104115.1-MAPK9 (intergenic_region)	1
CWC27 (missense_variant)	1
MAPK9 (non_coding_transcript_exon_variant)	1
CWC27 (splice_acceptor_variant&intron_variant)	1
MAPK9 (missense_variant)	1
AC010359.2 (non_coding_transcript_exon_variant)	1
AC010359.2-ERBIN (intergenic_region)	1
AC104117.4 (non_coding_transcript_exon_variant)	1
GRK6 (splice_acceptor_variant&intron_variant)	1
PRR7-AS1 (non_coding_transcript_exon_variant)	1
GRK6 (splice_donor_variant&intron_variant)	1
PRR7 (5_prime_UTR_variant)	1
DBN1 (upstream_gene_variant)	1
DBN1 (synonymous_variant)	1
PDLIM7 (3_prime_UTR_variant)	1
PDLIM7 (synonymous_variant)	1
AC145098.1 (upstream_gene_variant)	1
PDLIM7 (upstream_gene_variant)	1
AC145098.1 (intron_variant)	1
DOK3 (downstream_gene_variant)	1
PDLIM7 (5_prime_UTR_variant)	1
CCNB1 (5_prime_UTR_variant)	1
CCNB1 (5_prime_UTR_premature_start_codon_gain_variant)	1
DDX41 (synonymous_variant)	1
SLC30A5 (splice_donor_variant&intron_variant)	1
PIK3R1-AC024579.1 (intergenic_region)	1
TMED9 (non_coding_transcript_exon_variant)	1
TMED9 (missense_variant)	1
TMED9 (splice_acceptor_variant&intron_variant)	1
TMED9-B4GALT7 (intergenic_region)	1
CCNB1 (synonymous_variant)	1
CCNB1 (splice_region_variant&intron_variant)	1
GRM6 (upstream_gene_variant)	1
CCNB1 (non_coding_transcript_exon_variant)	1
MRPS36 (frameshift_variant&splice_region_variant)	1
RAB24 (splice_donor_variant&intron_variant)	1
MXD3 (splice_donor_variant&intron_variant)	1
MXD3 (splice_acceptor_variant&intron_variant)	1
RAB24 (splice_acceptor_variant&intron_variant)	1
MRPS36 (splice_region_variant)	1
MRPS36 (5_prime_UTR_variant)	1
RAB24 (5_prime_UTR_variant)	1
MRPS36 (upstream_gene_variant)	1
PRELID1 (intron_variant)	1
PRELID1 (synonymous_variant)	1
MXD3 (upstream_gene_variant)	1
CENPH-MRPS36 (intergenic_region)	1
LMAN2 (splice_acceptor_variant&intron_variant)	1
RGS14 (intron_variant)	1
RGS14 (splice_acceptor_variant&intron_variant)	1
RGS14-SLC34A1 (intergenic_region)	1
CENPH (upstream_gene_variant)	1
AC022107.1 (upstream_gene_variant)	1
AC022107.1-CENPH (intergenic_region)	1
CCNB1 (intron_variant)	1
PIK3R1 (synonymous_variant)	1
B4GALT7 (synonymous_variant)	1
B4GALT7 (3_prime_UTR_variant)	1
