Variant	N
AL136038.7 (non_coding_transcript_exon_variant)	1
SGPP1 (intron_variant)	1
SGPP1 (splice_region_variant&intron_variant)	1
SGPP1 (5_prime_UTR_variant)	1
AL161670.1 (non_coding_transcript_exon_variant)	1
DOK1 (downstream_gene_variant)	1
DOK1 (3_prime_UTR_variant)	1
SYNE2 (splice_region_variant&non_coding_transcript_exon_variant)	1
SYNE2 (frameshift_variant&splice_region_variant)	1
AL137129.1 (splice_acceptor_variant&intron_variant)	1
AL137129.1 (splice_region_variant&intron_variant)	1
HIF1A (splice_donor_variant&intron_variant)	1
HIF1A (missense_variant)	1
TMEM30B (synonymous_variant)	1
POLE4 (non_coding_transcript_exon_variant)	1
POLE4 (missense_variant)	1
AL359220.1 (splice_donor_variant&intron_variant)	1
POLE4 (5_prime_UTR_variant)	1
LINC01293 (downstream_gene_variant)	1
PRKCH (splice_donor_variant&intron_variant)	1
AL355916.3 (splice_region_variant&intron_variant)	1
AL355916.3 (synonymous_variant)	1
PRKCH (synonymous_variant)	1
AC104135.1 (upstream_gene_variant)	1
PRKCH (splice_region_variant&non_coding_transcript_exon_variant)	1
PRKCH (3_prime_UTR_variant)	1
LINC01303 (non_coding_transcript_exon_variant)	1
AL355916.1 (upstream_gene_variant)	1
AL355916.1 (splice_region_variant&non_coding_transcript_exon_variant)	1
AL355916.1 (downstream_gene_variant)	1
AL355916.1 (intron_variant)	1
HK2 (frameshift_variant)	1
HIF1A (splice_acceptor_variant&intron_variant)	1
AL137129.1 (upstream_gene_variant)	1
DACT1 (downstream_gene_variant)	1
LINC01500 (non_coding_transcript_exon_variant)	1
LDHAP7 (upstream_gene_variant)	1
DLGAP5 (downstream_gene_variant)	1
WDHD1 (missense_variant)	1
WDHD1 (non_coding_transcript_exon_variant)	1
WDHD1 (3_prime_UTR_variant)	1
WDHD1 (splice_region_variant&intron_variant)	1
SOCS4 (missense_variant)	1
GGCX (upstream_gene_variant)	1
MAPK1IP1L (non_coding_transcript_variant)	1
GGCX (synonymous_variant)	1
LGALS3 (synonymous_variant)	1
LGALS3 (splice_donor_variant&intron_variant)	1
LGALS3-DLGAP5 (intergenic_region)	1
KIAA0586 (splice_acceptor_variant&intron_variant)	1
DLGAP5 (missense_variant)	1
AL158801.1 (downstream_gene_variant)	1
CHMP4BP1 (downstream_gene_variant)	1
MAT2A (splice_donor_variant&intron_variant)	1
FBXO34 (downstream_gene_variant)	1
ATG14 (splice_region_variant&intron_variant)	1
CAPG (5_prime_UTR_variant)	1
CAPG (splice_region_variant&non_coding_transcript_exon_variant)	1
KTN1-AS1 (non_coding_transcript_exon_variant)	1
KTN1 (5_prime_UTR_premature_start_codon_gain_variant)	1
GCH1-WDHD1 (intergenic_region)	1
GCH1 (5_prime_UTR_variant)	1
FDPSP3 (upstream_gene_variant)	1
GCH1 (splice_donor_variant&intron_variant)	1
BMP4 (missense_variant)	1
AL138479.2 (upstream_gene_variant)	1
MIR5580 (upstream_gene_variant)	1
GGCX (intron_variant)	1
CNIH1 (downstream_gene_variant)	1
CNIH1 (3_prime_UTR_variant)	1
CNIH1 (splice_region_variant&intron_variant)	1
CNIH1 (intron_variant)	1
CNIH1 (5_prime_UTR_variant)	1
CNIH1 (upstream_gene_variant)	1
CNIH1 (non_coding_transcript_exon_variant)	1
AL359792.1 (non_coding_transcript_exon_variant)	1
GMFB (intron_variant)	1
GMFB (splice_acceptor_variant&intron_variant)	1
GMFB (upstream_gene_variant)	1
GMFB (5_prime_UTR_variant)	1
CGRRF1 (splice_acceptor_variant&intron_variant)	1
CGRRF1 (non_coding_transcript_exon_variant)	1
GGCX (splice_region_variant&intron_variant)	1
SAMD4A (upstream_gene_variant)	1
GGCX (non_coding_transcript_exon_variant)	1
KTN1 (synonymous_variant)	1
KTN1 (3_prime_UTR_variant)	1
ELMOD3 (synonymous_variant)	1
KCMF1 (upstream_gene_variant)	1
PSMA3-AS1 (splice_donor_variant&intron_variant)	1
PSMA3-AS1 (splice_acceptor_variant&intron_variant)	1
AC022210.2 (non_coding_transcript_exon_variant)	1
RNU6-341P (downstream_gene_variant)	1
AL132989.2 (non_coding_transcript_exon_variant)	1
TMSB10 (upstream_gene_variant)	1
AL132989.2 (downstream_gene_variant)	1
ARMH4 (non_coding_transcript_exon_variant)	1
RPL12P18 (upstream_gene_variant)	1
TRABD2A (stop_gained)	1
TRABD2A (upstream_gene_variant)	1
ARID4A (3_prime_UTR_variant)	1
AL139021.3 (upstream_gene_variant)	1
TIMM9 (downstream_gene_variant)	1
TRABD2A (downstream_gene_variant)	1
TIMM9 (splice_region_variant&intron_variant)	1
TIMM9 (5_prime_UTR_premature_start_codon_gain_variant)	1
TRABD2A (missense_variant)	1
AL139021.1 (downstream_gene_variant)	1
KIAA0586 (synonymous_variant)	1
HSBP1P1 (non_coding_transcript_exon_variant)	1
AC022210.2-KCMF1 (intergenic_region)	1
KCMF1 (splice_region_variant&intron_variant)	1
LINC02284 (intron_variant)	1
PSMA3 (splice_acceptor_variant&intron_variant)	1
TMEM260 (splice_acceptor_variant&intron_variant)	1
AL161757.2 (downstream_gene_variant)	1
TMEM260 (missense_variant)	1
TMEM260 (splice_region_variant&intron_variant)	1
ELMOD3 (splice_donor_variant&intron_variant)	1
EXOC5 (non_coding_transcript_exon_variant)	1
EXOC5 (splice_donor_variant&intron_variant)	1
EXOC5 (5_prime_UTR_variant)	1
AP5M1 (5_prime_UTR_premature_start_codon_gain_variant)	1
AP5M1 (splice_acceptor_variant&intron_variant)	1
NAA30 (synonymous_variant)	1
PEBP1P2-RETSAT (intergenic_region)	1
NAA30 (splice_region_variant&intron_variant)	1
TGOLN2-AC093162.2 (intergenic_region)	1
TGOLN2 (synonymous_variant)	1
AC093162.3 (intron_variant)	1
ACTR10 (splice_acceptor_variant&splice_region_variant&intron_variant)	1
ACTR10 (3_prime_UTR_variant)	1
KCMF1 (3_prime_UTR_variant)	1
PSMA3 (splice_donor_variant&intron_variant)	1
KCMF1 (splice_acceptor_variant&intron_variant)	1
BABAM2 (splice_region_variant&intron_variant)	1
AC021171.1 (downstream_gene_variant)	1
AL137246.1 (upstream_gene_variant)	1
AC106779.1 (upstream_gene_variant)	1
OGFOD1 (splice_region_variant&intron_variant)	1
OGFOD1 (splice_donor_variant&intron_variant)	1
SNAP47 (missense_variant)	1
MT2A (upstream_gene_variant)	1
MT3-MT2A (intergenic_region)	1
MT2A (splice_region_variant&intron_variant)	1
MT2A (splice_acceptor_variant&intron_variant)	1
MT2A (3_prime_UTR_variant)	1
MT1E (5_prime_UTR_variant)	1
MT1E (upstream_gene_variant)	1
NUP93 (5_prime_UTR_variant)	1
NLRC5 (5_prime_UTR_premature_start_codon_gain_variant)	1
NUP93 (synonymous_variant)	1
JMJD4 (3_prime_UTR_variant)	1
ZNF678 (5_prime_UTR_variant)	1
RNA5SP77 (downstream_gene_variant)	1
ZNF678 (non_coding_transcript_exon_variant)	1
HERPUD1 (5_prime_UTR_variant)	1
AL606462.1 (splice_region_variant&non_coding_transcript_exon_variant)	1
HERPUD1 (splice_donor_variant&intron_variant)	1
HERPUD1 (splice_region_variant&intron_variant)	1
CETP (upstream_gene_variant)	1
AL731702.1 (non_coding_transcript_exon_variant)	1
LINC02809 (downstream_gene_variant)	1
WNT3A-LINC02809 (intergenic_region)	1
OGFOD1 (splice_region_variant)	1
LPCAT2 (non_coding_transcript_exon_variant)	1
AC007336.1 (downstream_gene_variant)	1
AC136621.1-CES1P2 (intergenic_region)	1
MRPL55 (splice_acceptor_variant&intron_variant)	1
C1orf35-MRPL55 (intergenic_region)	1
AC009102.3 (downstream_gene_variant)	1
GNAO1 (synonymous_variant)	1
GNAO1 (upstream_gene_variant)	1
GNAO1 (3_prime_UTR_variant)	1
GNAO1 (non_coding_transcript_exon_variant)	1
C1orf35 (splice_region_variant&intron_variant)	1
C1orf35 (intron_variant)	1
AC092140.1 (downstream_gene_variant)	1
AMFR (splice_region_variant&intron_variant)	1
NUDT21 (3_prime_UTR_variant)	1
NUDT21 (splice_region_variant&non_coding_transcript_exon_variant)	1
NUDT21 (splice_region_variant&intron_variant)	1
ARF1 (non_coding_transcript_exon_variant)	1
NUDT21 (splice_donor_variant&intron_variant)	1
OGFOD1 (splice_region_variant&non_coding_transcript_exon_variant)	1
OGFOD1 (frameshift_variant&splice_region_variant)	1
AL606462.1 (non_coding_transcript_exon_variant)	1
AC023825.1 (downstream_gene_variant)	1
AC007496.1 (downstream_gene_variant)	1
KATNB1 (splice_region_variant&intron_variant)	1
CCDC102A (missense_variant)	1
ADGRG5 (splice_donor_variant&intron_variant)	1
ADGRG5 (upstream_gene_variant)	1
ADGRG5-HMGB3P32 (intergenic_region)	1
ADGRG1 (upstream_gene_variant)	1
AL359704.2 (downstream_gene_variant)	1
PARP1 (frameshift_variant&splice_region_variant)	1
PARP1 (synonymous_variant)	1
PARP1 (splice_acceptor_variant&intron_variant)	1
ADGRG1 (splice_acceptor_variant&intron_variant)	1
PARP1 (3_prime_UTR_variant)	1
AC023825.1 (upstream_gene_variant)	1
KATNB1 (splice_acceptor_variant&intron_variant)	1
KATNB1 (synonymous_variant)	1
KIFC3 (downstream_gene_variant)	1
KATNB1 (missense_variant)	1
AC092118.2 (upstream_gene_variant)	1
KIFC3 (intron_variant)	1
AC092118.1 (upstream_gene_variant)	1
TEPP (missense_variant)	1
TEPP (non_coding_transcript_exon_variant)	1
TEPP-ZNF319 (intergenic_region)	1
DOK4 (splice_donor_variant&intron_variant)	1
POLR2C (splice_acceptor_variant&intron_variant)	1
POLR2C (synonymous_variant)	1
RN7SKP165-CDKN2AIPNLP1 (intergenic_region)	1
COQ8A (3_prime_UTR_variant)	1
CPNE2 (intron_variant)	1
CPNE2 (upstream_gene_variant)	1
AC009090.4 (non_coding_transcript_exon_variant)	1
AC009090.5 (non_coding_transcript_exon_variant)	1
CPNE2 (downstream_gene_variant)	1
PSME3IP1 (splice_acceptor_variant&intron_variant)	1
COQ8A (stop_gained)	1
PSME3IP1 (5_prime_UTR_premature_start_codon_gain_variant)	1
COQ8A (5_prime_UTR_variant)	1
PSEN2 (3_prime_UTR_variant)	1
RSPRY1 (synonymous_variant)	1
ITPKB (5_prime_UTR_premature_start_codon_gain_variant)	1
ITPKB (disruptive_inframe_deletion)	1
ARL2BP (splice_region_variant&intron_variant)	1
CCL22 (missense_variant)	1
CIAPIN1 (missense_variant)	1
ITPKB (splice_donor_variant&intron_variant)	1
ITPKB (splice_acceptor_variant&intron_variant)	1
COQ9 (3_prime_UTR_variant)	1
CDKN2AIPNLP1 (downstream_gene_variant)	1
AC007347.1 (intron_variant)	1
AC007496.3 (downstream_gene_variant)	1
NETO2 (synonymous_variant)	1
AC007610.1 (upstream_gene_variant)	1
N4BP1 (splice_acceptor_variant&intron_variant)	1
MIR4666A-H2BU2P (intergenic_region)	1
N4BP1 (missense_variant)	1
AC026470.2 (downstream_gene_variant)	1
AC044798.3 (intron_variant)	1
H2BU1 (downstream_gene_variant)	1
CNEP1R1 (5_prime_UTR_variant)	1
H2BU1 (3_prime_UTR_variant)	1
RPL10P14 (upstream_gene_variant)	1
TENT4B (upstream_gene_variant)	1
TENT4B (missense_variant)	1
AC007493.2 (intron_variant)	1
TENT4B (3_prime_UTR_variant)	1
TENT4B (non_coding_transcript_exon_variant)	1
ADCY7 (5_prime_UTR_variant)	1
H2AW (3_prime_UTR_variant)	1
ADCY7 (missense_variant)	1
H3-4-RPL23AP15 (intergenic_region)	1
ADCY7 (splice_donor_variant&intron_variant)	1
ADCY7 (synonymous_variant)	1
TRIM17 (synonymous_variant)	1
BRD7 (missense_variant)	1
N4BP1 (splice_donor_variant&intron_variant)	1
MIR4666A (downstream_gene_variant)	1
SIAH1 (5_prime_UTR_variant)	1
SIAH1 (upstream_gene_variant)	1
ITFG1 (splice_donor_variant&intron_variant)	1
AC007533.2 (upstream_gene_variant)	1
ITFG1 (3_prime_UTR_variant)	1
ITFG1 (non_coding_transcript_exon_variant)	1
ITFG1 (missense_variant)	1
PHKB (5_prime_UTR_variant)	1
RHOU (3_prime_UTR_variant)	1
RNA5SP425 (upstream_gene_variant)	1
NDUFA5P11 (downstream_gene_variant)	1
RHOU (missense_variant)	1
PHKB (non_coding_transcript_exon_variant)	1
PHKB (splice_region_variant&non_coding_transcript_exon_variant)	1
PHKB (missense_variant&splice_region_variant)	1
PHKB (3_prime_UTR_variant)	1
FTH1P2 (downstream_gene_variant)	1
LONP2 (synonymous_variant)	1
ABCC11 (upstream_gene_variant)	1
UBA52P8 (upstream_gene_variant)	1
AC023818.1 (non_coding_transcript_exon_variant)	1
FTH1P2 (upstream_gene_variant)	1
BTNL10 (intron_variant)	1
BRD7 (frameshift_variant&splice_region_variant)	1
TRIM11 (non_coding_transcript_exon_variant)	1
AC007496.3 (non_coding_transcript_exon_variant)	1
MRPL55 (intron_variant)	1
AC007342.1 (splice_donor_variant&intron_variant)	1
AC007342.1 (intron_variant)	1
AL359510.2-AL359510.1 (intergenic_region)	1
RBL2 (splice_donor_variant&intron_variant)	1
AL359510.2 (downstream_gene_variant)	1
AL136379.1 (upstream_gene_variant)	1
MRPL55-FAM96AP2 (intergenic_region)	1
FAM96AP2 (downstream_gene_variant)	1
AC007342.7 (non_coding_transcript_exon_variant)	1
MRPL55 (non_coding_transcript_exon_variant)	1
AKTIP (non_coding_transcript_exon_variant)	1
AL670729.1 (downstream_gene_variant)	1
AKTIP (splice_region_variant&intron_variant)	1
MRPL55 (5_prime_UTR_variant)	1
RPGRIP1L (splice_donor_variant&intron_variant)	1
RPGRIP1L (missense_variant)	1
RPGRIP1L (non_coding_transcript_exon_variant)	1
RPGRIP1L (synonymous_variant)	1
RPGRIP1L (downstream_gene_variant)	1
MRPL55 (upstream_gene_variant)	1
MRPL55 (splice_region_variant&intron_variant)	1
FTO (splice_donor_variant&intron_variant)	1
RBL2 (missense_variant)	1
GUK1 (3_prime_UTR_variant)	1
RBL2 (5_prime_UTR_variant)	1
AC079416.3 (upstream_gene_variant)	1
TRIM11 (splice_region_variant&intron_variant)	1
SNX20 (synonymous_variant)	1
NOD2 (non_coding_transcript_exon_variant)	1
NOD2 (3_prime_UTR_variant)	1
NOD2 (downstream_gene_variant)	1
MIR6742 (upstream_gene_variant)	1
AC007728.2 (downstream_gene_variant)	1
AL353593.3 (downstream_gene_variant)	1
OBSCN (missense_variant)	1
CYLD (non_coding_transcript_variant)	1
OBSCN (splice_region_variant&intron_variant)	1
AC007728.1 (downstream_gene_variant)	1
CYLD (missense_variant)	1
OBSCN (frameshift_variant)	1
HNRNPA1P48 (5_prime_UTR_variant)	1
HNRNPA1P48 (synonymous_variant)	1
AL353593.1 (intron_variant)	1
AL353593.1 (downstream_gene_variant)	1
CHD9 (synonymous_variant)	1
IBA57 (missense_variant)	1
CHD9 (missense_variant)	1
LIN9 (synonymous_variant)	1
LIN9 (splice_donor_variant&intron_variant)	1
ZNF319 (missense_variant)	1
AC027682.4 (upstream_gene_variant)	1
AC040160.1 (synonymous_variant)	1
AC040160.1 (non_coding_transcript_exon_variant)	1
AC040160.1 (splice_region_variant&intron_variant)	1
ATP6V0D1 (splice_region_variant&intron_variant)	1
ATP6V0D1 (splice_donor_variant&intron_variant)	1
LBR-LINC02765 (intergenic_region)	1
LINC02765 (downstream_gene_variant)	1
AC027682.7 (non_coding_transcript_exon_variant)	1
AC027682.4 (intron_variant)	1
RIPOR1 (downstream_gene_variant)	1
AC027682.4 (non_coding_transcript_exon_variant)	1
WDR26 (non_coding_transcript_exon_variant)	1
AC027682.1 (upstream_gene_variant)	1
CTCF (splice_acceptor_variant&splice_region_variant&intron_variant)	1
AC009095.1 (downstream_gene_variant)	1
CTCF (non_coding_transcript_exon_variant)	1
CTCF (downstream_gene_variant)	1
CTCF (splice_region_variant&intron_variant)	1
AC009095.1 (upstream_gene_variant)	1
LBR (splice_donor_variant&intron_variant)	1
CNIH3 (non_coding_transcript_exon_variant)	1
CNIH3 (upstream_gene_variant)	1
AC040160.1 (3_prime_UTR_variant)	1
SLC9A5-AC040160.1 (intergenic_region)	1
SLC9A5 (downstream_gene_variant)	1
FHOD1 (intron_variant)	1
TRADD (splice_region_variant&intron_variant)	1
TRADD (intron_variant)	1
TRADD (5_prime_UTR_variant)	1
AC074143.1 (intron_variant)	1
FBXL8 (downstream_gene_variant)	1
FBXL8 (3_prime_UTR_variant)	1
NOL3 (downstream_gene_variant)	1
NOL3 (3_prime_UTR_variant)	1
NOL3 (non_coding_transcript_exon_variant)	1
KIAA0895L (downstream_gene_variant)	1
SRP9 (synonymous_variant)	1
MIR328 (upstream_gene_variant)	1
ELMO3 (downstream_gene_variant)	1
AC040160.3 (non_coding_transcript_exon_variant)	1
LRRC29 (downstream_gene_variant)	1
AC099066.2-SRP9 (intergenic_region)	1
TMEM208 (5_prime_UTR_variant)	1
TMEM208 (splice_acceptor_variant&intron_variant)	1
FHOD1 (stop_gained)	1
FHOD1 (upstream_gene_variant)	1
SLC9A5 (intron_variant)	1
CARMIL2 (3_prime_UTR_variant)	1
CARMIL2 (missense_variant)	1
LIN9 (missense_variant)	1
DEGS1 (3_prime_UTR_variant)	1
AC092809.2 (downstream_gene_variant)	1
CTRL (downstream_gene_variant)	1
AC040162.1 (downstream_gene_variant)	1
CTRL (intron_variant)	1
CTRL (non_coding_transcript_exon_variant)	1
PSMB10 (3_prime_UTR_variant)	1
PSMB10 (splice_donor_variant&intron_variant)	1
PSMB10 (splice_acceptor_variant&intron_variant)	1
NVL (splice_acceptor_variant&intron_variant)	1
AC092809.5 (downstream_gene_variant)	1
SLC12A4 (splice_region_variant&intron_variant)	1
CARMIL2 (synonymous_variant)	1
DPEP3-DPEP2 (intergenic_region)	1
DEGS1 (splice_region_variant&non_coding_transcript_exon_variant)	1
DPEP2 (splice_acceptor_variant&intron_variant)	1
DPEP2 (splice_region_variant&intron_variant)	1
DPEP2 (splice_donor_variant&intron_variant)	1
DEGS1 (5_prime_UTR_variant)	1
KARS1P3 (non_coding_transcript_exon_variant)	1
RNU6-359P (upstream_gene_variant)	1
DDX28 (5_prime_UTR_variant)	1
DUS2 (5_prime_UTR_variant)	1
EDC4 (5_prime_UTR_variant)	1
NUTF2 (splice_region_variant&intron_variant)	1
RNU6-1008P (downstream_gene_variant)	1
THAP11 (upstream_gene_variant)	1
WDR26 (splice_acceptor_variant&intron_variant)	1
ACD (missense_variant)	1
ACD (intron_variant)	1
PARD6A (non_coding_transcript_variant)	1
PARD6A (5_prime_UTR_variant)	1
PARD6A (non_coding_transcript_exon_variant)	1
PARD6A (3_prime_UTR_variant)	1
C16orf86 (upstream_gene_variant)	1
C16orf86 (intron_variant)	1
PARD6A (downstream_gene_variant)	1
C16orf86 (splice_acceptor_variant&intron_variant)	1
GFOD2 (synonymous_variant)	1
GFOD2 (non_coding_transcript_exon_variant)	1
MIR4742 (downstream_gene_variant)	1
RANBP10 (non_coding_transcript_exon_variant)	1
RANBP10 (splice_region_variant&intron_variant)	1
TSNAXIP1 (upstream_gene_variant)	1
RANBP10 (splice_donor_variant&intron_variant)	1
CNIH4 (splice_region_variant&intron_variant)	1
CENPT (splice_acceptor_variant&intron_variant)	1
CNIH4 (splice_donor_variant&intron_variant)	1
EPHX1 (upstream_gene_variant)	1
B3GNT9-TRADD (intergenic_region)	1
C16orf70 (3_prime_UTR_variant)	1
AC138305.3 (non_coding_transcript_exon_variant)	1
SNORA46 (upstream_gene_variant)	1
H3-3A-LINC01703 (intergenic_region)	1
SLC38A7 (upstream_gene_variant)	1
SLC38A7 (5_prime_UTR_variant)	1
SLC38A7 (non_coding_transcript_exon_variant)	1
H3-3A (splice_region_variant&intron_variant)	1
GOT2 (3_prime_UTR_variant)	1
GOT2 (missense_variant)	1
SDE2 (splice_region_variant&intron_variant)	1
AC138305.1 (intron_variant)	1
PYCR2 (upstream_gene_variant)	1
C16orf70 (splice_acceptor_variant&intron_variant)	1
CDH5 (downstream_gene_variant)	1
LINC00920 (splice_acceptor_variant&intron_variant)	1
LINC00920-BEAN1 (intergenic_region)	1
LINC00920 (downstream_gene_variant)	1
AL117348.2 (5_prime_UTR_variant)	1
AC010542.3 (intron_variant)	1
PYCR2 (5_prime_UTR_variant)	1
AC010542.2 (downstream_gene_variant)	1
TK2 (downstream_gene_variant)	1
TK2 (3_prime_UTR_variant)	1
CNOT1 (missense_variant)	1
AL512343.1 (non_coding_transcript_exon_variant)	1
ACBD3-AS1 (downstream_gene_variant)	1
SETD6 (intron_variant)	1
LIN9 (splice_region_variant&intron_variant)	1
USB1 (splice_donor_variant&intron_variant)	1
USB1 (splice_acceptor_variant&intron_variant)	1
USB1 (splice_region_variant&intron_variant)	1
USB1 (splice_region_variant&non_coding_transcript_exon_variant)	1
USB1 (synonymous_variant)	1
AC012182.2-CFAP20 (intergenic_region)	1
CFAP20 (3_prime_UTR_variant)	1
AC009107.2 (upstream_gene_variant)	1
CFAP20 (5_prime_UTR_variant)	1
CFAP20 (upstream_gene_variant)	1
ACBD3 (synonymous_variant)	1
CSNK2A2 (non_coding_transcript_exon_variant)	1
AC009107.2 (intron_variant)	1
ACBD3 (missense_variant)	1
CSNK2A2 (upstream_gene_variant)	1
CCDC113 (intron_variant)	1
GINS3 (3_prime_UTR_variant)	1
GINS3 (non_coding_transcript_exon_variant)	1
NDRG4 (downstream_gene_variant)	1
SETD6 (upstream_gene_variant)	1
TK2 (splice_donor_variant&intron_variant)	1
MIR6741 (upstream_gene_variant)	1
PYCR2 (splice_donor_variant&intron_variant)	1
TERB1 (upstream_gene_variant)	1
AL591895.1 (upstream_gene_variant)	1
NAE1 (splice_region_variant&intron_variant)	1
NAE1 (5_prime_UTR_variant)	1
PDP2 (frameshift_variant)	1
AL591895.1 (non_coding_transcript_exon_variant)	1
CES2 (intron_variant)	1
CES2 (missense_variant)	1
CES2 (splice_acceptor_variant&intron_variant)	1
AC009084.3 (downstream_gene_variant)	1
CES3 (upstream_gene_variant)	1
CES4A (splice_donor_variant&intron_variant)	1
CES4A (non_coding_transcript_exon_variant)	1
AC009084.2 (downstream_gene_variant)	1
CES4A (3_prime_UTR_variant)	1
CES4A (missense_variant)	1
CBFB (5_prime_UTR_variant)	1
CBFB (splice_region_variant)	1
CBFB (non_coding_transcript_exon_variant)	1
AL591895.1 (downstream_gene_variant)	1
C16orf70 (synonymous_variant)	1
EPHX1 (synonymous_variant)	1
TMEM63A (5_prime_UTR_variant)	1
DYNC1LI2-AC044802.1 (intergenic_region)	1
TK2 (missense_variant)	1
TERB1 (downstream_gene_variant)	1
TK2 (5_prime_UTR_variant)	1
AL117348.2 (splice_donor_variant&intron_variant)	1
PYCR2 (3_prime_UTR_variant)	1
CKLF-CMTM1 (non_coding_transcript_exon_variant)	1
CKLF-CMTM1 (5_prime_UTR_variant)	1
AC010542.6 (downstream_gene_variant)	1
CMTM1 (non_coding_transcript_exon_variant)	1
CMTM1 (synonymous_variant)	1
CMTM1 (5_prime_UTR_variant)	1
CMTM1 (intron_variant)	1
CMTM3 (5_prime_UTR_variant)	1
CMTM3 (non_coding_transcript_exon_variant)	1
CMTM4 (downstream_gene_variant)	1
CMTM3 (downstream_gene_variant)	1
AC018557.1 (non_coding_transcript_exon_variant)	1
AC018557.3 (upstream_gene_variant)	1
TMEM63A (splice_donor_variant&intron_variant)	1
DYNC1LI2 (splice_acceptor_variant&intron_variant)	1
AC018557.2 (non_coding_transcript_exon_variant)	1
AC018557.3 (downstream_gene_variant)	1
DYNC1LI2 (splice_region_variant&intron_variant)	1
AC007494.3 (upstream_gene_variant)	1
NETO2 (intron_variant)	1
ARIH1 (synonymous_variant)	1
AL445524.1 (non_coding_transcript_exon_variant)	1
SPN (missense_variant)	1
DISC1 (upstream_gene_variant)	1
QPRT (missense_variant)	1
QPRT (non_coding_transcript_exon_variant)	1
QPRT-RN7SKP127 (intergenic_region)	1
QPRT (downstream_gene_variant)	1
RN7SKP127-C16orf54 (intergenic_region)	1
C16orf54 (missense_variant)	1
C16orf54 (intron_variant)	1
AC009133.3 (splice_region_variant&non_coding_transcript_exon_variant)	1
KIF22 (non_coding_transcript_variant)	1
PAGR1 (missense_variant)	1
AL445524.2 (5_prime_UTR_variant)	1
AL445524.2 (splice_donor_variant&intron_variant)	1
KIF22 (splice_donor_variant&intron_variant)	1
AL445524.1 (splice_donor_variant&intron_variant)	1
EGLN1 (missense_variant)	1
KIF22 (splice_region_variant&intron_variant)	1
AC009133.2 (intron_variant)	1
MAZ (5_prime_UTR_premature_start_codon_gain_variant)	1
AC009133.6 (3_prime_UTR_variant)	1
AC120114.4 (upstream_gene_variant)	1
SLC7A5P1 (non_coding_transcript_exon_variant)	1
MIR3680-2-SLC7A5P1 (intergenic_region)	1
MIR3680-2 (upstream_gene_variant)	1
SMG1P2 (upstream_gene_variant)	1
MAP10 (missense_variant)	1
SIPA1L2 (intron_variant)	1
DISC1-IT1 (intron_variant)	1
DISC1-IT1 (upstream_gene_variant)	1
LAT (3_prime_UTR_variant)	1
AC109460.4 (non_coding_transcript_exon_variant)	1
AC109460.3 (splice_region_variant&non_coding_transcript_exon_variant)	1
RRN3P2 (splice_donor_variant&intron_variant)	1
AC009093.3 (upstream_gene_variant)	1
AC009093.8 (upstream_gene_variant)	1
AC009093.8 (non_coding_transcript_exon_variant)	1
AC009093.10 (upstream_gene_variant)	1
AC009093.5 (upstream_gene_variant)	1
AC025279.2 (non_coding_transcript_exon_variant)	1
AC025279.1 (non_coding_transcript_exon_variant)	1
AC025279.2 (intron_variant)	1
SNX29P2 (upstream_gene_variant)	1
NPIPB11 (upstream_gene_variant)	1
NPIPB11-SMG1P6 (intergenic_region)	1
SMG1P2 (non_coding_transcript_exon_variant)	1
AC009086.2 (non_coding_transcript_exon_variant)	1
AC009133.6 (non_coding_transcript_exon_variant)	1
AC009133.5 (downstream_gene_variant)	1
NTPCR (non_coding_transcript_exon_variant)	1
PPP4C (3_prime_UTR_variant)	1
AC093512.2 (splice_region_variant&intron_variant)	1
ALDOA (intron_variant)	1
ALDOA (splice_region_variant&intron_variant)	1
AC093512.1 (upstream_gene_variant)	1
AC093512.2 (splice_acceptor_variant&intron_variant)	1
ALDOA (splice_acceptor_variant&intron_variant)	1
PPP4C (5_prime_UTR_variant)	1
PPP4C (upstream_gene_variant)	1
PPP4C (intron_variant)	1
PPP4C (splice_donor_variant&intron_variant)	1
YPEL3 (5_prime_UTR_premature_start_codon_gain_variant)	1
PAGR1 (intron_variant)	1
MAPK3 (intron_variant)	1
MAPK3 (splice_donor_variant&intron_variant)	1
GNPAT (5_prime_UTR_variant)	1
C1orf131 (5_prime_UTR_variant)	1
CORO1A (synonymous_variant)	1
CORO1A (splice_donor_variant&intron_variant)	1
SLX1A-SULT1A3 (intron_variant)	1
SMG1P5 (non_coding_transcript_exon_variant)	1
SMG1P5-AC106782.4 (intergenic_region)	1
C1orf131 (missense_variant)	1
ALDOA (5_prime_UTR_variant)	1
GNPAT (splice_region_variant&intron_variant)	1
INO80E (splice_donor_variant&intron_variant)	1
DOC2A (downstream_gene_variant)	1
AC009133.6 (intron_variant)	1
SPRTN (non_coding_transcript_exon_variant)	1
SPRTN (5_prime_UTR_variant)	1
MVP (splice_donor_variant&intron_variant)	1
SPRTN (5_prime_UTR_premature_start_codon_gain_variant)	1
CDIPT (missense_variant)	1
CDIPT (intron_variant)	1
EXOC8 (upstream_gene_variant)	1
ASPHD1 (downstream_gene_variant)	1
KCTD13 (missense_variant)	1
KCTD13 (3_prime_UTR_variant)	1
AC120114.3 (downstream_gene_variant)	1
AC120114.3 (upstream_gene_variant)	1
TMEM219 (splice_acceptor_variant&intron_variant)	1
TAOK2 (missense_variant)	1
GNPAT (3_prime_UTR_variant)	1
TAOK2 (3_prime_UTR_variant)	1
