Variant	N
NUDCD3 (non_coding_transcript_exon_variant)	1
KIF2C (intron_variant)	1
RANBP9 (splice_donor_variant&intron_variant)	1
AL592166.1 (intron_variant)	1
AL592166.1 (splice_region_variant&non_coding_transcript_exon_variant)	1
STX16-NPEPL1 (splice_acceptor_variant&intron_variant)	1
AL031056.1 (upstream_gene_variant)	1
STX16 (splice_acceptor_variant&intron_variant)	1
MTFR1L (splice_donor_variant&intron_variant)	1
NUDCD3 (splice_donor_variant&intron_variant)	1
DDX56 (3_prime_UTR_variant)	1
RPS8 (splice_donor_variant&intron_variant)	1
STX16 (missense_variant)	1
STX16 (non_coding_transcript_exon_variant)	1
RPS8 (splice_region_variant&intron_variant)	1
RANBP9 (frameshift_variant)	1
SNORD46 (non_coding_transcript_exon_variant)	1
VAPB (downstream_gene_variant)	1
VAPB (missense_variant)	1
SNORD38A (non_coding_transcript_exon_variant)	1
DDX56 (synonymous_variant)	1
DPM1 (intron_variant)	1
PHF5A (intron_variant)	1
DPM1 (splice_acceptor_variant&intron_variant)	1
CALM1P2 (non_coding_transcript_exon_variant)	1
PREX1 (missense_variant&splice_region_variant)	1
LANCL2 (intron_variant)	1
LANCL2 (synonymous_variant)	1
STX11 (missense_variant)	1
CALM1P2 (upstream_gene_variant)	1
CALM1P2-AC073347.1 (intergenic_region)	1
AL031432.4 (upstream_gene_variant)	1
ZNFX1 (splice_region_variant&intron_variant)	1
AC006971.1 (non_coding_transcript_exon_variant)	1
ARFGEF2 (splice_donor_variant&intron_variant)	1
SEC61G (upstream_gene_variant)	1
POMGNT1 (missense_variant&splice_region_variant)	1
SEC61G (5_prime_UTR_variant)	1
SNAP23P1 (non_coding_transcript_exon_variant)	1
SYCP2L (downstream_gene_variant)	1
AL035106.1 (upstream_gene_variant)	1
LANCL2 (upstream_gene_variant)	1
LURAP1 (3_prime_UTR_variant)	1
RAD54L (upstream_gene_variant)	1
SYF2 (splice_region_variant&intron_variant)	1
ELOVL2 (synonymous_variant)	1
LANCL2 (splice_region_variant&intron_variant)	1
LRRC41 (intron_variant)	1
RAD54L (intron_variant)	1
SYF2 (splice_donor_variant&intron_variant)	1
SF3B5 (downstream_gene_variant)	1
PLAGL1 (non_coding_transcript_exon_variant)	1
MAK (3_prime_UTR_variant)	1
RNU7-144P-PREX1 (intergenic_region)	1
RUNX3 (missense_variant)	1
SULF2 (downstream_gene_variant)	1
CSE1L (upstream_gene_variant)	1
CSE1L-AS1 (upstream_gene_variant)	1
CSE1L (5_prime_UTR_variant)	1
MAST2 (splice_acceptor_variant&splice_donor_variant&intron_variant)	1
TPT1P4 (upstream_gene_variant)	1
ZNFX1 (missense_variant)	1
ZNFX1 (3_prime_UTR_variant)	1
SYF2 (5_prime_UTR_variant)	1
MAST2 (5_prime_UTR_variant)	1
FIGNL1 (5_prime_UTR_variant)	1
TMA16P2 (non_coding_transcript_exon_variant)	1
TPT1P4-AL024474.1 (intergenic_region)	1
MAST2 (non_coding_transcript_exon_variant)	1
FIGNL1 (splice_region_variant&intron_variant)	1
AL645933.5 (splice_region_variant&non_coding_transcript_exon_variant)	1
FIGNL1 (upstream_gene_variant)	1
AL136139.1 (upstream_gene_variant)	1
HAUS6P3 (non_coding_transcript_exon_variant)	1
AL136139.1-AL139807.1 (intergenic_region)	1
TSPAN1 (downstream_gene_variant)	1
MAST2 (3_prime_UTR_variant)	1
STAU1 (5_prime_UTR_variant)	1
PIK3R3 (downstream_gene_variant)	1
AL358075.4 (intron_variant)	1
PIK3R3 (intron_variant)	1
SYF2 (non_coding_transcript_exon_variant)	1
STAU1 (splice_donor_variant&intron_variant)	1
STAU1 (splice_region_variant&intron_variant)	1
STAU1 (downstream_gene_variant)	1
SEC61G (downstream_gene_variant)	1
CSE1L (3_prime_UTR_variant)	1
CSE1L (non_coding_transcript_exon_variant)	1
CSE1L (splice_region_variant&intron_variant)	1
AL645933.1 (upstream_gene_variant)	1
NCOA3 (disruptive_inframe_deletion)	1
MEI1 (non_coding_transcript_exon_variant)	1
VOPP1 (3_prime_UTR_variant)	1
SREBF2 (synonymous_variant)	1
UQCRH (splice_acceptor_variant&intron_variant)	1
NIPSNAP2 (synonymous_variant)	1
NSUN4 (5_prime_UTR_premature_start_codon_gain_variant)	1
LTV1 (intron_variant)	1
NIPSNAP2 (frameshift_variant&splice_region_variant)	1
NIPSNAP2 (splice_region_variant)	1
NIPSNAP2 (splice_region_variant&non_coding_transcript_exon_variant)	1
SREBF2 (missense_variant)	1
NIPSNAP2 (splice_region_variant&intron_variant)	1
PSPH (downstream_gene_variant)	1
PSPH (intron_variant)	1
SREBF2 (splice_region_variant&intron_variant)	1
PSPH (3_prime_UTR_variant)	1
FAAH (missense_variant)	1
NCOA5 (splice_acceptor_variant&intron_variant)	1
SREBF2-AS1 (upstream_gene_variant)	1
AL024498.2 (upstream_gene_variant)	1
TMEM14C-AL024498.1 (intergenic_region)	1
AL024498.1 (downstream_gene_variant)	1
TMEM14C (3_prime_UTR_variant)	1
ZNF335 (missense_variant)	1
AL049844.3 (non_coding_transcript_exon_variant)	1
FAAH (downstream_gene_variant)	1
LTV1 (splice_donor_variant&intron_variant)	1
AL049844.1 (downstream_gene_variant)	1
SHISA8 (downstream_gene_variant)	1
ZNF335 (splice_acceptor_variant&intron_variant)	1
ZNF335 (splice_region_variant&intron_variant)	1
FAAH (intron_variant)	1
TMEM14C (splice_acceptor_variant&intron_variant)	1
UQCRH (splice_region_variant&intron_variant)	1
ELMO2 (synonymous_variant)	1
VOPP1 (synonymous_variant)	1
AL022342.1 (non_coding_transcript_exon_variant)	1
RUNX3 (non_coding_transcript_exon_variant)	1
VOPP1 (splice_region_variant&intron_variant)	1
TMEM14B (splice_donor_variant&intron_variant)	1
LRRC41 (5_prime_UTR_variant)	1
NCOA3 (5_prime_UTR_variant)	1
MEI1-CCDC134 (intergenic_region)	1
ZMYND8 (missense_variant)	1
ZMYND8 (non_coding_transcript_exon_variant)	1
ZMYND8 (downstream_gene_variant)	1
AL445471.2 (downstream_gene_variant)	1
CCDC134 (disruptive_inframe_deletion)	1
SUMO2P3-CICP11 (intergenic_region)	1
ZMYND8 (splice_region_variant&intron_variant)	1
EYA2 (intron_variant)	1
TP53RK-AL031055.1 (intergenic_region)	1
UQCRH (missense_variant)	1
TP53RK (upstream_gene_variant)	1
TP53RK (missense_variant)	1
SUMO2P3 (downstream_gene_variant)	1
AL024498.2 (splice_donor_variant&intron_variant)	1
CCDC134 (3_prime_UTR_variant)	1
TMEM14B (splice_acceptor_variant&splice_region_variant&intron_variant)	1
TP53RK (downstream_gene_variant)	1
PLAGL1 (5_prime_UTR_variant)	1
AL024498.2 (splice_acceptor_variant&splice_region_variant&intron_variant)	1
AL445471.1 (upstream_gene_variant)	1
RUNX3 (splice_region_variant&intron_variant)	1
UQCRH (non_coding_transcript_exon_variant)	1
RUNX3 (upstream_gene_variant)	1
MICA (splice_donor_variant&intron_variant)	1
FIGNL1 (stop_gained)	1
IKZF1-RNU6-1091P (intergenic_region)	1
AL928711.1 (intron_variant)	1
PTPN1 (splice_acceptor_variant&intron_variant)	1
POLR3H (upstream_gene_variant)	1
PTPN1 (splice_region_variant&intron_variant)	1
POLR3H (3_prime_UTR_variant)	1
HIVEP1 (5_prime_UTR_premature_start_codon_gain_variant)	1
PTPN1 (splice_donor_variant&intron_variant)	1
AL031119.1 (non_coding_transcript_exon_variant)	1
MIR645 (upstream_gene_variant)	1
AL603882.1 (non_coding_transcript_exon_variant)	1
AC073115.1 (upstream_gene_variant)	1
PTPN1 (downstream_gene_variant)	1
ACO2 (splice_region_variant&intron_variant)	1
MIR645 (downstream_gene_variant)	1
AKR1A1 (3_prime_UTR_variant)	1
AC073115.2 (downstream_gene_variant)	1
ZNF619P1-AC023669.1 (intergenic_region)	1
POLR3H (5_prime_UTR_variant)	1
ZNF619P1 (downstream_gene_variant)	1
CEBPB (missense_variant)	1
DHFRP2 (non_coding_transcript_exon_variant)	1
PMM1 (splice_donor_variant&intron_variant)	1
CEBPB (synonymous_variant)	1
AC069282.1 (non_coding_transcript_exon_variant)	1
PMM1 (downstream_gene_variant)	1
TMEM189 (missense_variant)	1
TMEM189-UBE2V1 (missense_variant)	1
TMEM189 (splice_donor_variant&intron_variant)	1
PMM1 (intron_variant)	1
TMEM189-UBE2V1 (splice_donor_variant&intron_variant)	1
TMEM189-UBE2V1 (splice_region_variant&intron_variant)	1
TMEM189 (splice_region_variant&intron_variant)	1
TMEM189 (intron_variant)	1
PRDX1 (splice_donor_variant&intron_variant)	1
PRDX1 (5_prime_UTR_premature_start_codon_gain_variant)	1
BCAS4 (frameshift_variant&start_lost)	1
SEPTIN7P2 (intron_variant)	1
SNORA5B (upstream_gene_variant)	1
TBRG4 (non_coding_transcript_exon_variant)	1
SNORA5C (upstream_gene_variant)	1
PHF5A (splice_region_variant&intron_variant)	1
SEPTIN7P2 (splice_region_variant&intron_variant)	1
PHF5A-ACO2 (intergenic_region)	1
CCDC163 (5_prime_UTR_premature_start_codon_gain_variant)	1
SEPTIN7P2 (downstream_gene_variant)	1
MMACHC (non_coding_transcript_exon_variant)	1
AL023806.2 (downstream_gene_variant)	1
SEPTIN7P2 (splice_donor_variant&intron_variant)	1
AL023806.1 (non_coding_transcript_exon_variant)	1
EPM2A (5_prime_UTR_variant)	1
ACO2 (synonymous_variant)	1
MMACHC (intron_variant)	1
ACO2 (splice_acceptor_variant&intron_variant)	1
SEPTIN7P2 (splice_acceptor_variant&intron_variant)	1
TMSB4XP6 (non_coding_transcript_exon_variant)	1
GTF2IP13 (upstream_gene_variant)	1
SEPTIN7P2-GTF2IP13 (intergenic_region)	1
BCAS4 (splice_acceptor_variant&intron_variant)	1
IGFBP3 (upstream_gene_variant)	1
IGFBP3 (missense_variant)	1
IGFBP3 (intron_variant)	1
BCAS4 (splice_donor_variant&intron_variant)	1
BCAS4 (non_coding_transcript_variant)	1
BCAS4 (5_prime_UTR_variant)	1
BCAS4 (conservative_inframe_deletion)	1
AC073115.2-AC073115.1 (intergenic_region)	1
ACO2 (non_coding_transcript_exon_variant)	1
AL355480.2 (downstream_gene_variant)	1
PMM1 (non_coding_transcript_exon_variant)	1
UTRN (upstream_gene_variant)	1
ZFAS1 (splice_region_variant&intron_variant)	1
SLC9A8 (splice_acceptor_variant&intron_variant)	1
SLC9A8 (splice_donor_variant&intron_variant)	1
AC004899.1 (non_coding_transcript_exon_variant)	1
SLC9A8 (downstream_gene_variant)	1
GPBP1L1 (splice_donor_variant&splice_region_variant&intron_variant)	1
SLC9A8 (5_prime_UTR_variant)	1
MICA (splice_region_variant)	1
AL139807.1 (downstream_gene_variant)	1
AC020743.3-IKZF1 (intergenic_region)	1
NEDD9 (upstream_gene_variant)	1
XRCC6 (synonymous_variant)	1
SNORD12 (downstream_gene_variant)	1
AL049766.3 (downstream_gene_variant)	1
MICA (splice_region_variant&non_coding_transcript_exon_variant)	1
NEDD9 (synonymous_variant)	1
AC004899.1 (downstream_gene_variant)	1
AL604028.2 (non_coding_transcript_exon_variant)	1
IKZF1 (splice_donor_variant&intron_variant)	1
GPBP1L1 (missense_variant)	1
GPBP1L1 (splice_donor_variant&intron_variant)	1
AL031432.5-RSRP1 (intergenic_region)	1
NEDD9 (missense_variant)	1
AL031432.5 (upstream_gene_variant)	1
ZNFX1 (5_prime_UTR_variant)	1
SNU13 (splice_region_variant)	1
AL604028.1 (intron_variant)	1
AC124014.1 (upstream_gene_variant)	1
IPP (missense_variant)	1
IKZF1 (3_prime_UTR_variant)	1
IPP (synonymous_variant)	1
UTRN (splice_donor_variant&intron_variant)	1
RSRP1 (conservative_inframe_insertion&splice_region_variant)	1
AL355480.4 (upstream_gene_variant)	1
NASP (splice_donor_variant&intron_variant)	1
UTRN (missense_variant&splice_region_variant)	1
HUS1 (synonymous_variant)	1
DESI1 (non_coding_transcript_exon_variant)	1
UTRN (5_prime_UTR_variant)	1
UBE2V1 (splice_donor_variant&intron_variant)	1
UBE2V1 (splice_region_variant&intron_variant)	1
NASP (missense_variant)	1
AL031432.2 (splice_region_variant&intron_variant)	1
DESI1 (splice_region_variant&intron_variant)	1
HUS1 (splice_acceptor_variant&intron_variant)	1
NASP (splice_region_variant&intron_variant)	1
HLA-S (non_coding_transcript_exon_variant)	1
TRERNA1-UBE2V1 (intergenic_region)	1
TMEM189-UBE2V1 (downstream_gene_variant)	1
HUS1 (splice_donor_variant&intron_variant)	1
SPATA2 (3_prime_UTR_variant)	1
NASP-CCDC17 (intergenic_region)	1
RNF114 (splice_acceptor_variant&intron_variant)	1
CCDC17-GPBP1L1 (intergenic_region)	1
AL031432.3 (downstream_gene_variant)	1
AL022098.1 (upstream_gene_variant)	1
RSRP1 (missense_variant)	1
RNF114 (5_prime_UTR_variant)	1
RSRP1 (splice_region_variant&non_coding_transcript_exon_variant)	1
UPP1 (splice_donor_variant&intron_variant)	1
SPATA2 (upstream_gene_variant)	1
SPATA2-AL031685.1 (intergenic_region)	1
AL031685.1 (downstream_gene_variant)	1
SPATA2 (splice_region_variant&intron_variant)	1
LINC02838-AC004899.1 (intergenic_region)	1
PHACTR3 (intron_variant)	1
SYCP2 (missense_variant)	1
SYCP2 (non_coding_transcript_exon_variant)	1
FP565260.1 (splice_acceptor_variant&intron_variant)	1
TRG-AS1 (splice_region_variant&non_coding_transcript_exon_variant)	1
GATD3B (non_coding_transcript_exon_variant)	1
TRGV2 (upstream_gene_variant)	1
FP565260.1 (splice_region_variant&intron_variant)	1
TRGV2 (splice_region_variant&intron_variant)	1
TRGV2 (missense_variant)	1
CU633906.2 (downstream_gene_variant)	1
CBX7 (splice_donor_variant&intron_variant)	1
UBXN11 (disruptive_inframe_deletion)	1
CU633906.2 (intron_variant)	1
MBOAT1 (splice_region_variant&intron_variant)	1
PCMT1 (3_prime_UTR_variant)	1
SNORD83B (downstream_gene_variant)	1
AL355312.6 (3_prime_UTR_variant)	1
SH3BGRL3 (5_prime_UTR_variant)	1
FP565260.3 (3_prime_UTR_variant)	1
AMPH (downstream_gene_variant)	1
AL589647.1 (non_coding_transcript_exon_variant)	1
LINC00266-1 (downstream_gene_variant)	1
AL355312.5 (downstream_gene_variant)	1
LINC00266-1 (intron_variant)	1
CEP85 (non_coding_transcript_exon_variant)	1
RPL3 (splice_donor_variant&intron_variant)	1
RPL3 (5_prime_UTR_variant)	1
RPL3 (synonymous_variant)	1
VPS41 (missense_variant)	1
PCMTD2 (synonymous_variant)	1
VPS41 (synonymous_variant)	1
AL355312.2 (downstream_gene_variant)	1
DEK (5_prime_UTR_variant)	1
PCMTD2 (non_coding_transcript_variant)	1
CD52 (splice_donor_variant&intron_variant)	1
MBOAT1 (upstream_gene_variant)	1
AL158198.1 (intron_variant)	1
E2F3 (intron_variant)	1
LRP11 (intron_variant)	1
AL031590.1 (non_coding_transcript_exon_variant)	1
AL031590.1 (upstream_gene_variant)	1
TRGV9 (5_prime_UTR_variant)	1
TRGV8 (downstream_gene_variant)	1
IGHV1OR21-1-AP001464.1 (intergenic_region)	1
TPTE (missense_variant)	1
AF254983.1 (non_coding_transcript_exon_variant)	1
TPTE (5_prime_UTR_variant)	1
AC006033.2 (non_coding_transcript_exon_variant)	1
TRGVA (upstream_gene_variant)	1
CR381670.1 (intron_variant)	1
E2F3 (synonymous_variant)	1
E2F3-IT1 (downstream_gene_variant)	1
TRGV7 (non_coding_transcript_exon_variant)	1
AL132775.2 (non_coding_transcript_exon_variant)	1
AL132775.2-E2F3 (intergenic_region)	1
LRP11 (upstream_gene_variant)	1
FP236383.1 (downstream_gene_variant)	1
FP236383.4 (downstream_gene_variant)	1
MIR6724-3 (downstream_gene_variant)	1
FP671120.3 (downstream_gene_variant)	1
FP671120.4 (upstream_gene_variant)	1
FP671120.8 (downstream_gene_variant)	1
FP671120.3-FP671120.8 (intergenic_region)	1
MIR6724-2 (downstream_gene_variant)	1
LRP11 (synonymous_variant)	1
AL355312.6 (non_coding_transcript_exon_variant)	1
AL132775.1 (intron_variant)	1
CD52 (splice_region_variant&intron_variant)	1
DEK (5_prime_UTR_premature_start_codon_gain_variant)	1
CEP85 (3_prime_UTR_variant)	1
SLC2A1 (3_prime_UTR_variant)	1
UCKL1 (splice_region_variant&intron_variant)	1
MIEF1 (missense_variant)	1
SAMD10 (splice_donor_variant&intron_variant)	1
ZPLD2P (downstream_gene_variant)	1
CEP85 (upstream_gene_variant)	1
SAMD10 (intron_variant)	1
AC004987.4 (upstream_gene_variant)	1
ZNF512B (missense_variant)	1
LINC00265 (non_coding_transcript_exon_variant)	1
LINC00265 (downstream_gene_variant)	1
CICP22 (downstream_gene_variant)	1
ZPLD2P (intron_variant)	1
ELOVL1 (downstream_gene_variant)	1
CDC20 (non_coding_transcript_exon_variant)	1
KDM1B (5_prime_UTR_variant)	1
TPMT (upstream_gene_variant)	1
PRPF6 (5_prime_UTR_variant)	1
TPMT (5_prime_UTR_variant)	1
UCKL1 (missense_variant)	1
MIEF1 (synonymous_variant)	1
DNAJC5 (downstream_gene_variant)	1
MIEF1 (intron_variant)	1
MIR647 (downstream_gene_variant)	1
MIR1914 (downstream_gene_variant)	1
MIR6734 (downstream_gene_variant)	1
AL139289.1 (upstream_gene_variant)	1
DNAJC5 (intron_variant)	1
TPMT (synonymous_variant)	1
AL355877.2 (non_coding_transcript_exon_variant)	1
NUP43 (non_coding_transcript_exon_variant)	1
ATF4 (missense_variant)	1
SAMD10-PRPF6 (intergenic_region)	1
CDC20 (missense_variant)	1
MYT1 (3_prime_UTR_variant)	1
TCEA2 (missense_variant)	1
RGS19 (upstream_gene_variant)	1
DEK (3_prime_UTR_variant)	1
DEK (splice_region_variant&intron_variant)	1
RGS19 (5_prime_UTR_variant)	1
PCMT1 (non_coding_transcript_exon_variant)	1
NUP43 (upstream_gene_variant)	1
PCMT1 (5_prime_UTR_variant)	1
RGS19 (splice_region_variant&intron_variant)	1
RGS19 (3_prime_UTR_variant)	1
TAB1 (splice_donor_variant&intron_variant)	1
TAB1 (missense_variant)	1
YAE1 (splice_region_variant&intron_variant)	1
YAE1 (synonymous_variant)	1
TCEA2 (synonymous_variant)	1
YAE1-AC004837.4 (intergenic_region)	1
TAB1 (splice_acceptor_variant&intron_variant)	1
TCEA2 (splice_acceptor_variant&intron_variant)	1
AC004837.4 (downstream_gene_variant)	1
TCEA2 (5_prime_UTR_premature_start_codon_gain_variant)	1
TCEA2 (5_prime_UTR_variant)	1
SLC2A1-SLC2A1-AS1 (intergenic_region)	1
SLC2A1-AS1 (non_coding_transcript_exon_variant)	1
AC004837.4-RALA (intergenic_region)	1
SLC2A1-AS1-AL161637.2 (intergenic_region)	1
ZPLD2P-CEP85 (intergenic_region)	1
C20orf204 (intron_variant)	1
C20orf204 (synonymous_variant)	1
C20orf204 (non_coding_transcript_exon_variant)	1
KDM1B (3_prime_UTR_variant)	1
PCMT1 (synonymous_variant)	1
PDGFB (splice_region_variant&intron_variant)	1
CBX7 (upstream_gene_variant)	1
ATF4 (downstream_gene_variant)	1
YBX1 (3_prime_UTR_variant)	1
MTHFD1L (upstream_gene_variant)	1
LINC01684 (non_coding_transcript_exon_variant)	1
LINC01684 (downstream_gene_variant)	1
ELMO1 (splice_acceptor_variant&intron_variant)	1
MRS2 (5_prime_UTR_variant)	1
ELMO1 (synonymous_variant)	1
YBX1 (splice_donor_variant&intron_variant)	1
FUNDC2P4 (upstream_gene_variant)	1
MIR155HG (intron_variant)	1
MIR155HG (splice_region_variant&intron_variant)	1
NPM1P18 (non_coding_transcript_exon_variant)	1
MIR155HG (splice_acceptor_variant&intron_variant)	1
AOAH (synonymous_variant)	1
AP000223.1 (non_coding_transcript_exon_variant)	1
PLEKHG1 (downstream_gene_variant)	1
LINC01684 (upstream_gene_variant)	1
SOX4 (3_prime_UTR_variant)	1
AL512380.2 (upstream_gene_variant)	1
ELMO1 (3_prime_UTR_variant)	1
AP000959.1-AP000949.1 (intergenic_region)	1
NIPA2P3-SREK1IP1P1 (intergenic_region)	1
SREK1IP1P1 (upstream_gene_variant)	1
DHDDS (stop_lost)	1
RNU6-565P (upstream_gene_variant)	1
RNU6-565P (downstream_gene_variant)	1
RNU6-150P (downstream_gene_variant)	1
NECAP1P1 (downstream_gene_variant)	1
ELMO1-NECAP1P1 (intergenic_region)	1
AL513188.1 (intron_variant)	1
C21orf91 (upstream_gene_variant)	1
C21orf91 (non_coding_transcript_exon_variant)	1
AOAH (missense_variant&splice_region_variant)	1
AP000223.1 (upstream_gene_variant)	1
AOAH-IT1 (downstream_gene_variant)	1
ANLN (synonymous_variant)	1
ANLN (non_coding_transcript_exon_variant)	1
AP001439.1 (intron_variant)	1
AP000229.1 (upstream_gene_variant)	1
APP (upstream_gene_variant)	1
APP (non_coding_transcript_exon_variant)	1
APP (5_prime_UTR_variant)	1
APP (splice_donor_variant&intron_variant)	1
ANLN (missense_variant)	1
DHDDS (missense_variant)	1
MTHFD1L (splice_donor_variant&intron_variant)	1
ANLN (downstream_gene_variant)	1
APP (3_prime_UTR_variant)	1
APOBEC3F (non_coding_transcript_exon_variant)	1
APP (downstream_gene_variant)	1
GABPA (splice_donor_variant&intron_variant)	1
AOAH (splice_acceptor_variant&intron_variant)	1
LLPHP2 (upstream_gene_variant)	1
ANLN (intron_variant)	1
MRS2 (synonymous_variant)	1
APOBEC3F (missense_variant)	1
GABPA (5_prime_UTR_variant)	1
MRS2 (non_coding_transcript_exon_variant)	1
DHDDS-AS1 (downstream_gene_variant)	1
JAM2 (intron_variant)	1
MRPL39-JAM2 (intergenic_region)	1
MRPL39 (upstream_gene_variant)	1
MRPL39 (missense_variant)	1
MRS2 (upstream_gene_variant)	1
AOAH (splice_region_variant&intron_variant)	1
AL513365.1 (upstream_gene_variant)	1
APOBEC3G (synonymous_variant)	1
C21orf91-OT1 (upstream_gene_variant)	1
P3H1 (5_prime_UTR_variant)	1
ABCC13-HSPA13 (intergenic_region)	1
LINC02246 (non_coding_transcript_exon_variant)	1
SAMSN1 (upstream_gene_variant)	1
IER3 (missense_variant)	1
SAMSN1 (downstream_gene_variant)	1
SAMSN1 (splice_acceptor_variant&intron_variant)	1
HCG20 (intron_variant)	1
HSPA13 (synonymous_variant)	1
HSPA13 (missense_variant)	1
TRGJ1 (synonymous_variant)	1
HSPA13 (splice_donor_variant&intron_variant)	1
MIR4640 (downstream_gene_variant)	1
CRYBG2 (synonymous_variant)	1
HSPA13 (splice_acceptor_variant&intron_variant)	1
CRYBG2 (non_coding_transcript_exon_variant)	1
SVBP (upstream_gene_variant)	1
IER3-AS1 (downstream_gene_variant)	1
RBM11 (3_prime_UTR_variant)	1
DDR1 (synonymous_variant)	1
AL031846.2 (non_coding_transcript_exon_variant)	1
CBX7 (missense_variant)	1
RBM11 (missense_variant)	1
TRGJP1-TRGV11 (intergenic_region)	1
TRGJP1 (upstream_gene_variant)	1
TRGJP (upstream_gene_variant)	1
TRGV10 (downstream_gene_variant)	1
TRGV10 (frameshift_variant&splice_region_variant)	1
TRGVB-TRGV10 (intergenic_region)	1
CRYBG2 (splice_region_variant&intron_variant)	1
CBX7 (splice_acceptor_variant&intron_variant)	1
CBX7 (splice_region_variant&intron_variant)	1
AF127577.4 (non_coding_transcript_exon_variant)	1
IER3-AS1 (non_coding_transcript_exon_variant)	1
APOBEC3G (splice_acceptor_variant&intron_variant)	1
C1orf50 (non_coding_transcript_exon_variant)	1
STARD3NL (non_coding_transcript_exon_variant)	1
STARD3NL (intron_variant)	1
BTG3-AS1 (non_coding_transcript_exon_variant)	1
BTG3 (intron_variant)	1
STARD3NL (splice_acceptor_variant&intron_variant)	1
AL031846.1 (downstream_gene_variant)	1
TRGC2 (3_prime_UTR_variant)	1
FLOT1 (5_prime_UTR_variant)	1
AP000967.1 (upstream_gene_variant)	1
CXADR (downstream_gene_variant)	1
AL031846.1 (non_coding_transcript_exon_variant)	1
BTF3L4P1 (upstream_gene_variant)	1
TRGC2 (splice_donor_variant&intron_variant)	1
AC098484.3 (3_prime_UTR_variant)	1
AC098484.1 (downstream_gene_variant)	1
SVBP (intron_variant)	1
APOBEC3H (disruptive_inframe_deletion)	1
TRGJP2-TRGC1 (intergenic_region)	1
TRGJ2 (upstream_gene_variant)	1
SVBP (downstream_gene_variant)	1
USP25 (5_prime_UTR_variant)	1
NRIP1 (synonymous_variant)	1
TRGC1 (3_prime_UTR_variant)	1
TRGC1 (missense_variant)	1
TRGC1 (splice_region_variant&intron_variant)	1
AF127577.1 (non_coding_transcript_exon_variant)	1
ERMAP (upstream_gene_variant)	1
DHDDS (synonymous_variant)	1
AF127577.1 (intron_variant)	1
TRGC1 (intron_variant)	1
CDK13 (3_prime_UTR_variant)	1
TPD52L2 (splice_acceptor_variant&intron_variant)	1
AC017116.1 (upstream_gene_variant)	1
RPS21 (splice_region_variant&intron_variant)	1
DTNBP1 (5_prime_UTR_variant)	1
AL357079.2 (non_coding_transcript_exon_variant)	1
URGCP-MRPS24 (upstream_gene_variant)	1
AL022238.2 (downstream_gene_variant)	1
DTNBP1 (upstream_gene_variant)	1
RPS21 (intron_variant)	1
URGCP (splice_donor_variant&intron_variant)	1
MIR6079 (upstream_gene_variant)	1
VARS2 (missense_variant&splice_region_variant)	1
AL121832.3 (non_coding_transcript_exon_variant)	1
CABLES2 (intron_variant)	1
URGCP (missense_variant)	1
DTNBP1 (non_coding_transcript_exon_variant)	1
MRPS24 (splice_donor_variant&intron_variant)	1
DTNBP1 (splice_donor_variant&intron_variant)	1
PPIL4 (5_prime_UTR_variant)	1
AL121832.2 (non_coding_transcript_exon_variant)	1
LAMA5 (non_coding_transcript_exon_variant)	1
ADRM1 (splice_region_variant&intron_variant)	1
STMN1 (5_prime_UTR_variant)	1
ADRM1 (splice_acceptor_variant&intron_variant)	1
AL021938.1 (upstream_gene_variant)	1
UBE2D4 (5_prime_UTR_variant)	1
MIR3917 (non_coding_transcript_exon_variant)	1
DTNBP1 (3_prime_UTR_variant)	1
UBE2D4 (splice_acceptor_variant&intron_variant)	1
STMN1 (splice_donor_variant&intron_variant)	1
ADRM1 (missense_variant)	1
AL022238.4 (non_coding_transcript_exon_variant)	1
AL022238.4 (3_prime_UTR_variant)	1
ATP6V0B (splice_acceptor_variant&intron_variant)	1
URGCP-MRPS24 (splice_acceptor_variant&intron_variant)	1
IPO13 (splice_donor_variant&intron_variant)	1
AL022238.4 (splice_donor_variant&intron_variant)	1
MIR4639 (splice_region_variant&non_coding_transcript_exon_variant)	1
ST3GAL3 (downstream_gene_variant)	1
OGFR (3_prime_UTR_variant)	1
PAFAH2 (5_prime_UTR_variant)	1
AL451062.4 (3_prime_UTR_variant)	1
ARTN (upstream_gene_variant)	1
AL357079.3 (intron_variant)	1
IPO13 (5_prime_UTR_premature_start_codon_gain_variant)	1
OGFR (splice_acceptor_variant&intron_variant)	1
OGFR (splice_region_variant&intron_variant)	1
AL669830.2 (splice_region_variant&non_coding_transcript_exon_variant)	1
VARS2 (splice_region_variant&non_coding_transcript_exon_variant)	1
BLVRA (5_prime_UTR_variant)	1
IPO13 (5_prime_UTR_variant)	1
MYLIP (synonymous_variant)	1
OGFR (5_prime_UTR_premature_start_codon_gain_variant)	1
ADSL (splice_donor_variant&intron_variant)	1
OGFR-AS1 (intron_variant)	1
BLVRA (missense_variant)	1
BLVRA (non_coding_transcript_exon_variant)	1
BLVRA (splice_region_variant&intron_variant)	1
GINM1 (splice_acceptor_variant&intron_variant)	1
BLVRA (splice_donor_variant&intron_variant)	1
BLVRA (synonymous_variant)	1
URGCP-MRPS24 (downstream_gene_variant)	1
PAFAH2 (synonymous_variant)	1
MRPS24 (downstream_gene_variant)	1
GINM1 (upstream_gene_variant)	1
GINM1 (intron_variant)	1
MRPS24 (5_prime_UTR_variant)	1
