Variant	N
RPL19P21 (upstream_gene_variant)	1
HMGB3 (3_prime_UTR_variant)	1
PFDN1 (upstream_gene_variant)	1
PFDN1 (5_prime_UTR_variant)	1
VMA21 (upstream_gene_variant)	1
GPR174-CTHRC1P1 (intergenic_region)	1
HAVCR2 (missense_variant)	1
GPR174 (3_prime_UTR_variant)	1
RHOBTB3 (synonymous_variant)	1
GPR82 (3_prime_UTR_variant)	1
GPR82 (downstream_gene_variant)	1
MAML1 (synonymous_variant)	1
CASK-AL133329.1 (intergenic_region)	1
UBE4B (splice_acceptor_variant&intron_variant)	1
MAOB-NDP (intergenic_region)	1
UBE4B (splice_donor_variant&intron_variant)	1
CANX (splice_donor_variant&intron_variant)	1
GPR82 (intron_variant)	1
RRM2P3 (downstream_gene_variant)	1
EFHC2 (intron_variant)	1
CANX (splice_acceptor_variant&intron_variant)	1
FUNDC1 (3_prime_UTR_variant)	1
FUNDC1 (downstream_gene_variant)	1
CANX (missense_variant)	1
CHTF8P1-RPL19P20 (intergenic_region)	1
GPR82 (synonymous_variant)	1
RFESD (intron_variant)	1
RPSAP61 (non_coding_transcript_exon_variant)	1
DDX3X (3_prime_UTR_variant)	1
RN7SL731P (upstream_gene_variant)	1
KIF1B (3_prime_UTR_variant)	1
MGAT4B (3_prime_UTR_variant)	1
MGAT4B (non_coding_transcript_exon_variant)	1
DDX3X (synonymous_variant)	1
DDX3X (splice_acceptor_variant&intron_variant)	1
MGAT4B (synonymous_variant)	1
CASK (splice_acceptor_variant&intron_variant)	1
GPR34 (upstream_gene_variant)	1
KIF1B (splice_donor_variant&intron_variant)	1
MGAT4B (splice_donor_variant&splice_region_variant&intron_variant)	1
MGAT4B (missense_variant)	1
SPATA9 (splice_region_variant&non_coding_transcript_exon_variant)	1
RFESD (synonymous_variant)	1
UBE4B-KIF1B (intergenic_region)	1
RN7SL144P (upstream_gene_variant)	1
CHTF8P1 (downstream_gene_variant)	1
UBE4B (missense_variant)	1
PGAM1P7 (upstream_gene_variant)	1
CHST7 (splice_region_variant&intron_variant)	1
KRBOX4 (missense_variant)	1
KRBOX4 (splice_donor_variant&intron_variant)	1
KRBOX4 (3_prime_UTR_variant)	1
AL603962.1 (non_coding_transcript_exon_variant)	1
RUFY1 (missense_variant)	1
ZNF674-AS1-AL022165.1 (intergenic_region)	1
CHST7 (synonymous_variant)	1
CHST7 (intron_variant)	1
AL139811.1 (non_coding_transcript_exon_variant)	1
MIR5697 (downstream_gene_variant)	1
CHST7 (3_prime_UTR_variant)	1
RUFY1 (splice_region_variant&non_coding_transcript_exon_variant)	1
NMNAT1 (splice_donor_variant&intron_variant)	1
RUFY1 (frameshift_variant&splice_region_variant)	1
NMNAT1 (5_prime_UTR_variant)	1
SLC9A7 (non_coding_transcript_exon_variant)	1
AL603962.1 (downstream_gene_variant)	1
RUFY1 (synonymous_variant)	1
RHOBTB3 (missense_variant)	1
AC136604.1-AC136604.3 (intergenic_region)	1
KDM6A (missense_variant)	1
AC136604.3-CBY3 (intergenic_region)	1
KDM6A (synonymous_variant)	1
CBY3 (downstream_gene_variant)	1
GLRX (3_prime_UTR_variant)	1
MIR222HG-LINC02595 (intergenic_region)	1
AC136604.3 (upstream_gene_variant)	1
HNRNPH1 (splice_region_variant&intron_variant)	1
RUFY1 (3_prime_UTR_variant)	1
KRT18P68-PCNAP3 (intergenic_region)	1
PCNAP3 (downstream_gene_variant)	1
HNRNPH1 (5_prime_UTR_premature_start_codon_gain_variant)	1
HNRNPH1 (splice_acceptor_variant&intron_variant)	1
RHOBTB3-AC008592.3 (intergenic_region)	1
HNRNPH1 (3_prime_UTR_variant)	1
AC008592.3 (downstream_gene_variant)	1
KIF1B (missense_variant)	1
AL139424.2 (upstream_gene_variant)	1
USP9X-LINC02601 (intergenic_region)	1
AC091810.1-AL592164.1 (intergenic_region)	1
LINC01281 (intron_variant)	1
RN7SL614P (downstream_gene_variant)	1
GFPT2 (synonymous_variant)	1
DFFA (upstream_gene_variant)	1
AC008610.1 (intron_variant)	1
MAPK9 (5_prime_UTR_variant)	1
MAPK9 (splice_region_variant&intron_variant)	1
AC091810.1 (upstream_gene_variant)	1
LINC01281 (downstream_gene_variant)	1
MAPK9 (missense_variant)	1
TTC37 (missense_variant)	1
DFFA (splice_region_variant&intron_variant)	1
TTC37 (splice_donor_variant&splice_region_variant&intron_variant)	1
AL354956.1 (non_coding_transcript_exon_variant)	1
RNF130-AC122713.2 (intergenic_region)	1
RNF130 (upstream_gene_variant)	1
LINC01281 (upstream_gene_variant)	1
LINC01281 (non_coding_transcript_exon_variant)	1
SQSTM1 (5_prime_UTR_variant)	1
LINC02222-OR2AI1P (intergenic_region)	1
AL139423.1 (upstream_gene_variant)	1
BX842568.2 (upstream_gene_variant)	1
BX842568.2-BX842568.3 (intergenic_region)	1
AL139423.2 (upstream_gene_variant)	1
OR2AI1P (downstream_gene_variant)	1
DYNLT3 (splice_region_variant&intron_variant)	1
DYNLT3 (5_prime_UTR_variant)	1
TSPAN7 (intron_variant)	1
MID1IP1 (downstream_gene_variant)	1
CNOT6 (splice_region_variant&synonymous_variant)	1
CNOT6 (splice_region_variant&intron_variant)	1
MID1IP1-AS1 (non_coding_transcript_exon_variant)	1
AC122714.1 (downstream_gene_variant)	1
CNOT6 (non_coding_transcript_exon_variant)	1
CNOT6 (5_prime_UTR_variant)	1
MID1IP1 (3_prime_UTR_variant)	1
RNF130 (splice_donor_variant&intron_variant)	1
BCOR-AC091806.1 (intergenic_region)	1
AL354956.1 (intron_variant)	1
PGD (non_coding_transcript_exon_variant)	1
MED14 (splice_region_variant&non_coding_transcript_exon_variant)	1
CENPS (3_prime_UTR_variant)	1
MRNIP (splice_donor_variant&intron_variant)	1
GPR150 (missense_variant)	1
SPATA9 (non_coding_transcript_exon_variant)	1
AC092268.1-RPS2P55 (intergenic_region)	1
RPS2P55 (downstream_gene_variant)	1
PGD (missense_variant)	1
RNF130 (splice_region_variant&intron_variant)	1
SQSTM1 (splice_region_variant&intron_variant)	1
RFESD (non_coding_transcript_exon_variant)	1
SQSTM1 (splice_acceptor_variant&intron_variant)	1
PGD (intron_variant)	1
RFESD (5_prime_UTR_variant)	1
USP9X (non_coding_transcript_exon_variant)	1
SQSTM1 (splice_donor_variant&intron_variant)	1
CENPS (non_coding_transcript_exon_variant)	1
MED14 (splice_acceptor_variant&intron_variant)	1
ARSK (downstream_gene_variant)	1
CXorf38 (upstream_gene_variant)	1
AC010285.3 (intron_variant)	1
AC010285.1 (upstream_gene_variant)	1
RNF130 (splice_acceptor_variant&intron_variant)	1
ATP6AP2 (splice_acceptor_variant&intron_variant)	1
ATP6AP2 (3_prime_UTR_variant)	1
ATP6AP2-AC092473.2 (intergenic_region)	1
TTC37 (5_prime_UTR_premature_start_codon_gain_variant)	1
TBC1D9B (5_prime_UTR_variant)	1
AC092473.2 (upstream_gene_variant)	1
CXorf38 (splice_donor_variant&intron_variant)	1
TBC1D9B (splice_acceptor_variant&intron_variant)	1
TBC1D9B (missense_variant)	1
CXorf38 (synonymous_variant)	1
MRNIP (5_prime_UTR_variant)	1
MED14 (3_prime_UTR_variant)	1
SLC9A7 (synonymous_variant)	1
ELL2 (non_coding_transcript_exon_variant)	1
AL592156.1 (intron_variant)	1
SLC38A5 (5_prime_UTR_variant)	1
FAM153A (synonymous_variant)	1
AL606490.8 (intron_variant)	1
SLC38A5 (missense_variant)	1
SLC38A5 (non_coding_transcript_exon_variant)	1
RIOK2 (splice_region_variant&intron_variant)	1
SLC38A5 (splice_region_variant&intron_variant)	1
SLC38A5 (splice_donor_variant&intron_variant)	1
B4GALT7 (splice_donor_variant&intron_variant)	1
ZNF630 (5_prime_UTR_variant)	1
SLC25A33 (5_prime_UTR_variant)	1
FTSJ1 (non_coding_transcript_variant)	1
SPSB1-BX323043.1 (intergenic_region)	1
B4GALT7 (missense_variant)	1
B4GALT7 (missense_variant&splice_region_variant)	1
RNU1-73P (downstream_gene_variant)	1
TMED9 (splice_acceptor_variant&intron_variant)	1
FAM153A (non_coding_transcript_exon_variant)	1
ZNF630-AS1 (downstream_gene_variant)	1
RIOK2 (splice_donor_variant&intron_variant)	1
AL954705.1 (non_coding_transcript_exon_variant)	1
LNPEP (5_prime_UTR_variant)	1
AC106795.5 (upstream_gene_variant)	1
LNPEP (splice_donor_variant&intron_variant)	1
TMEM201 (non_coding_transcript_exon_variant)	1
TMEM201 (missense_variant)	1
OR1X5P (upstream_gene_variant)	1
OR1X5P (non_coding_transcript_exon_variant)	1
RPL7P57 (downstream_gene_variant)	1
ZNF630 (non_coding_transcript_exon_variant)	1
OR1X5P (downstream_gene_variant)	1
RPL7P57 (upstream_gene_variant)	1
ZNF182 (3_prime_UTR_variant)	1
ZNF182 (missense_variant)	1
ZNF182 (splice_region_variant&intron_variant)	1
ZNF630 (intron_variant)	1
AC244636.3 (upstream_gene_variant)	1
SPSB1 (synonymous_variant)	1
EBP (synonymous_variant)	1
ELL2 (splice_donor_variant&intron_variant)	1
DBN1 (splice_donor_variant&intron_variant)	1
CTBP2P4-DDX18P4 (intergenic_region)	1
H6PD (missense_variant)	1
DBN1 (synonymous_variant)	1
AC115618.2 (intron_variant)	1
H6PD (5_prime_UTR_variant)	1
WDR13 (5_prime_UTR_variant)	1
DBN1 (upstream_gene_variant)	1
WDR13 (splice_region_variant&intron_variant)	1
RBM3 (5_prime_UTR_premature_start_codon_gain_variant)	1
MIR34AHG-H6PD (intergenic_region)	1
PRR7-AS1 (upstream_gene_variant)	1
WAS (splice_region_variant&intron_variant)	1
WAS (splice_acceptor_variant&intron_variant)	1
GRK6 (frameshift_variant&splice_region_variant)	1
WAS (synonymous_variant)	1
GRK6 (splice_donor_variant&intron_variant)	1
H6PD (splice_region_variant&intron_variant)	1
AC233964.1 (non_coding_transcript_exon_variant)	1
AF196969.1 (synonymous_variant)	1
TBC1D25 (splice_region_variant&intron_variant)	1
FAM193B (missense_variant)	1
EBP (downstream_gene_variant)	1
EBP (3_prime_UTR_variant)	1
AF196972.2 (downstream_gene_variant)	1
SPSB1 (intron_variant)	1
TBC1D25 (synonymous_variant)	1
AF196969.1 (splice_region_variant&intron_variant)	1
AF196969.1 (3_prime_UTR_variant)	1
SPSB1 (5_prime_UTR_variant)	1
TBC1D25 (3_prime_UTR_variant)	1
TBC1D25 (non_coding_transcript_exon_variant)	1
DDX41 (synonymous_variant)	1
DDX41 (intron_variant)	1
SPSB1 (upstream_gene_variant)	1
SPSB1 (5_prime_UTR_premature_start_codon_gain_variant)	1
AC074133.1 (upstream_gene_variant)	1
AC009126.1 (non_coding_transcript_exon_variant)	1
UXT (intron_variant)	1
PIK3CD (5_prime_UTR_variant)	1
ZNF354B (splice_region_variant&intron_variant)	1
AC104117.4-ZNF879 (intergenic_region)	1
AC104117.4 (non_coding_transcript_exon_variant)	1
UBA1 (missense_variant)	1
UBA1 (synonymous_variant)	1
CLSTN1 (5_prime_UTR_variant)	1
CDK16 (5_prime_UTR_variant)	1
GRM6 (upstream_gene_variant)	1
ZNF354A (intron_variant)	1
AL357140.1 (non_coding_transcript_exon_variant)	1
USP11 (non_coding_transcript_exon_variant)	1
CLSTN1 (splice_acceptor_variant&intron_variant)	1
ZNF354A (3_prime_UTR_variant)	1
ZNF354A (downstream_gene_variant)	1
ZNF157 (upstream_gene_variant)	1
AL591503.1-ZNF157 (intergenic_region)	1
CLK4 (missense_variant)	1
CLSTN1 (5_prime_UTR_premature_start_codon_gain_variant)	1
CAST (5_prime_UTR_variant)	1
ELK1 (3_prime_UTR_variant)	1
LZIC (splice_donor_variant&intron_variant)	1
RP2 (upstream_gene_variant)	1
RP2 (intron_variant)	1
JADE3 (missense_variant)	1
AC136628.3 (upstream_gene_variant)	1
NDUFB11 (splice_donor_variant&intron_variant)	1
RBM10 (5_prime_UTR_variant)	1
NDUFB11 (5_prime_UTR_variant)	1
RBM10 (splice_acceptor_variant&intron_variant)	1
ZNF879 (5_prime_UTR_variant)	1
RBM10 (non_coding_transcript_exon_variant)	1
RBM10 (splice_donor_variant&intron_variant)	1
RBM10 (missense_variant)	1
AL357140.1 (intron_variant)	1
UBA1 (5_prime_UTR_variant)	1
ZNF879 (splice_region_variant&intron_variant)	1
UBA1 (splice_acceptor_variant&splice_region_variant&intron_variant)	1
PIK3CD (3_prime_UTR_variant)	1
ZNF41 (3_prime_UTR_variant)	1
ZNF41 (splice_region_variant&intron_variant)	1
CFP (non_coding_transcript_exon_variant)	1
PIK3CD-AS1 (intron_variant)	1
NHP2 (5_prime_UTR_variant)	1
NHP2 (upstream_gene_variant)	1
ERAP2 (splice_acceptor_variant&intron_variant)	1
TIMP1 (synonymous_variant)	1
SYN1 (synonymous_variant)	1
SYN1 (non_coding_transcript_exon_variant)	1
N4BP3 (downstream_gene_variant)	1
PIK3CD (splice_region_variant&intron_variant)	1
SYN1 (upstream_gene_variant)	1
CFP (synonymous_variant)	1
Z84466.1 (splice_donor_variant&intron_variant)	1
CFP (splice_donor_variant&intron_variant)	1
N4BP3-RMND5B (intergenic_region)	1
N4BP3 (3_prime_UTR_variant)	1
N4BP3 (synonymous_variant)	1
AC136632.2 (upstream_gene_variant)	1
PIK3CD-AS1 (upstream_gene_variant)	1
AL691449.1 (downstream_gene_variant)	1
NHP2-AC136632.2 (intergenic_region)	1
ZNF41 (non_coding_transcript_exon_variant)	1
AC020900.1 (intron_variant)	1
COL23A1-CLK4 (intergenic_region)	1
AL590283.1 (upstream_gene_variant)	1
ZNF41-LINC01560 (intergenic_region)	1
LINC01560 (non_coding_transcript_exon_variant)	1
NUS1P1-ARAF (intergenic_region)	1
CAST (missense_variant)	1
ARAF (3_prime_UTR_variant)	1
ERAP1 (splice_region_variant&intron_variant)	1
PIK3CD (non_coding_transcript_exon_variant)	1
PIK3CD-AS2 (downstream_gene_variant)	1
HNRNPAB (upstream_gene_variant)	1
ARAF (splice_acceptor_variant&intron_variant)	1
GMCL2-HNRNPAB (intergenic_region)	1
LINC02222 (downstream_gene_variant)	1
CASZ1 (3_prime_UTR_variant)	1
HAVCR2 (non_coding_transcript_exon_variant)	1
AP1S2 (splice_donor_variant&intron_variant)	1
ZRSR2 (intron_variant)	1
ZRSR2 (splice_region_variant&intron_variant)	1
ZRSR2-AP1S2 (intergenic_region)	1
AP1S2 (splice_region_variant&non_coding_transcript_exon_variant)	1
AP1S2 (non_coding_transcript_exon_variant)	1
SERPINB6 (splice_acceptor_variant&intron_variant)	1
AP1S2 (splice_region_variant&intron_variant)	1
RN7SL658P-CTPS2 (intergenic_region)	1
MBLAC2 (downstream_gene_variant)	1
CTPS2 (downstream_gene_variant)	1
CTPS2 (3_prime_UTR_variant)	1
CTPS2 (splice_donor_variant&intron_variant)	1
CTPS2-SYAP1 (intergenic_region)	1
SYAP1 (upstream_gene_variant)	1
MBLAC2 (splice_donor_variant&intron_variant)	1
SYAP1 (downstream_gene_variant)	1
ZRSR2 (5_prime_UTR_variant)	1
CA5B-ZRSR2 (intergenic_region)	1
SYAP1 (3_prime_UTR_variant)	1
AC112497.2 (downstream_gene_variant)	1
PIGA (5_prime_UTR_variant)	1
CETN3 (5_prime_UTR_premature_start_codon_gain_variant)	1
CA5BP1 (upstream_gene_variant)	1
CLTRN (upstream_gene_variant)	1
NQO2 (splice_acceptor_variant&intron_variant)	1
AC097625.2 (upstream_gene_variant)	1
MTOR (splice_acceptor_variant&intron_variant)	1
AC112497.2 (upstream_gene_variant)	1
EXOSC10-AS1 (intron_variant)	1
CA5B (non_coding_transcript_exon_variant)	1
CA5B (5_prime_UTR_variant)	1
CA5B (splice_donor_variant&intron_variant)	1
CA5B (splice_region_variant&intron_variant)	1
MTOR (downstream_gene_variant)	1
AC093510.1-MBLAC2 (intergenic_region)	1
MTOR (3_prime_UTR_variant)	1
SYAP1 (synonymous_variant)	1
RNU7-56P (upstream_gene_variant)	1
MYLK4 (intron_variant)	1
PHKA2 (splice_acceptor_variant&intron_variant)	1
CDKL5 (missense_variant)	1
AL096700.1 (non_coding_transcript_exon_variant)	1
HAUS1P2-PHKA2-AS1 (intergenic_region)	1
ADGRV1 (5_prime_UTR_variant)	1
EXOSC10 (splice_acceptor_variant&intron_variant)	1
PHKA2 (missense_variant)	1
RN7SL48P (downstream_gene_variant)	1
SERPINB1 (3_prime_UTR_variant)	1
RAI2 (missense_variant)	1
PHKA2 (non_coding_transcript_exon_variant)	1
PHKA2 (splice_region_variant&intron_variant)	1
WRNIP1 (3_prime_UTR_variant)	1
WRNIP1 (splice_region_variant&intron_variant)	1
LUCAT1 (downstream_gene_variant)	1
PDHA1 (splice_region_variant&non_coding_transcript_exon_variant)	1
PDHA1 (missense_variant&splice_region_variant)	1
SCML2 (intron_variant)	1
RAI2 (downstream_gene_variant)	1
SERPINB6 (3_prime_UTR_variant)	1
POLR3G (3_prime_UTR_variant)	1
MBLAC2 (synonymous_variant)	1
SERPINB6 (missense_variant)	1
RPL12P49 (upstream_gene_variant)	1
RPL12P49 (downstream_gene_variant)	1
SERPINB6 (splice_donor_variant&intron_variant)	1
TXLNG (splice_acceptor_variant&intron_variant)	1
SERPINB9 (5_prime_UTR_variant)	1
TXLNG (non_coding_transcript_exon_variant)	1
SCML1 (intron_variant)	1
TXLNG (3_prime_UTR_variant)	1
LYSMD3 (synonymous_variant)	1
RBBP7 (missense_variant)	1
MIR4645 (upstream_gene_variant)	1
SERPINB1-SERPINB9P1 (intergenic_region)	1
SCML1 (upstream_gene_variant)	1
NHS (downstream_gene_variant)	1
NQO2 (splice_region_variant&intron_variant)	1
CETN3 (splice_acceptor_variant&intron_variant)	1
MTOR-AS1 (upstream_gene_variant)	1
SLC22A23 (non_coding_transcript_exon_variant)	1
PRPS2 (intron_variant)	1
PRPS2 (splice_region_variant&intron_variant)	1
PSMA6P2 (upstream_gene_variant)	1
SLC22A23 (missense_variant)	1
AL590989.1 (intron_variant)	1
AL445309.1 (downstream_gene_variant)	1
SLC22A23 (synonymous_variant)	1
TMEM161B (synonymous_variant)	1
PRPS2 (synonymous_variant)	1
PSMG4 (upstream_gene_variant)	1
TMSB4X (downstream_gene_variant)	1
TMSB4X (3_prime_UTR_variant)	1
TMSB4X-FAM9C (intergenic_region)	1
AC079171.1-LINC02154 (intergenic_region)	1
AC079171.1 (downstream_gene_variant)	1
PSMG4 (5_prime_UTR_variant)	1
PRPS2 (splice_donor_variant&intron_variant)	1
SLC22A23-AL033523.1 (intergenic_region)	1
RNA5SP187 (downstream_gene_variant)	1
HCCS (downstream_gene_variant)	1
AL391422.4 (downstream_gene_variant)	1
AC002359.1 (downstream_gene_variant)	1
PXDC1 (upstream_gene_variant)	1
WWC3 (synonymous_variant)	1
AL391422.1 (non_coding_transcript_exon_variant)	1
WWC3 (3_prime_UTR_variant)	1
ARHGAP6 (intron_variant)	1
HCCS (3_prime_UTR_variant)	1
MSL3 (splice_acceptor_variant&intron_variant)	1
PXDC1 (missense_variant)	1
PXDC1 (non_coding_transcript_exon_variant)	1
MSL3 (5_prime_UTR_variant)	1
PXDC1 (downstream_gene_variant)	1
AL033523.1 (intron_variant)	1
AL031731.1 (downstream_gene_variant)	1
MSL3 (splice_donor_variant&intron_variant)	1
DISP3 (missense_variant)	1
UBIAD1-AL031291.1 (intergenic_region)	1
TMEM161B (missense_variant)	1
GEMIN8 (upstream_gene_variant)	1
TMEM161B-AS1 (splice_region_variant&non_coding_transcript_exon_variant)	1
RIPK1 (splice_donor_variant&intron_variant)	1
GPM6B (upstream_gene_variant)	1
GEMIN8 (3_prime_UTR_variant)	1
GEMIN8 (downstream_gene_variant)	1
GEMIN8 (5_prime_UTR_premature_start_codon_gain_variant)	1
GEMIN8 (5_prime_UTR_variant)	1
MTOR (missense_variant)	1
TMEM161B (5_prime_UTR_premature_start_codon_gain_variant)	1
RIPK1 (non_coding_transcript_exon_variant)	1
RIPK1 (missense_variant)	1
FANCB (intron_variant)	1
FANCB (non_coding_transcript_exon_variant)	1
FANCB (upstream_gene_variant)	1
FANCB (5_prime_UTR_variant)	1
MTOR-AS1 (non_coding_transcript_exon_variant)	1
RNU6-291P (downstream_gene_variant)	1
OFD1 (5_prime_UTR_variant)	1
OFD1 (non_coding_transcript_exon_variant)	1
RPL39P6 (upstream_gene_variant)	1
UBE2V2P3 (non_coding_transcript_exon_variant)	1
TUBB2B (non_coding_transcript_exon_variant)	1
TUBB2B (synonymous_variant)	1
TUBB2A (upstream_gene_variant)	1
TCEANC (splice_region_variant&non_coding_transcript_exon_variant)	1
TUBB2A-TUBB2BP1 (intergenic_region)	1
UBIAD1 (5_prime_UTR_variant)	1
TUBB2A (missense_variant)	1
RAB9A (3_prime_UTR_variant)	1
TMEM161B (splice_region_variant&non_coding_transcript_exon_variant)	1
BPHL (missense_variant)	1
TMEM161B (splice_donor_variant&intron_variant)	1
RPL39P6 (downstream_gene_variant)	1
TRAPPC2 (splice_donor_variant&intron_variant)	1
TRAPPC2 (5_prime_UTR_variant)	1
EXOSC10 (splice_region_variant)	1
PDHA1 (missense_variant)	1
RPS15AP40 (downstream_gene_variant)	1
PDK3 (missense_variant)	1
AC004552.1 (non_coding_transcript_exon_variant)	1
PDK3 (5_prime_UTR_variant)	1
AL109811.2 (downstream_gene_variant)	1
TRIM41 (upstream_gene_variant)	1
TRIM41 (5_prime_UTR_variant)	1
AC008443.9 (non_coding_transcript_exon_variant)	1
PDK3 (splice_acceptor_variant&intron_variant)	1
MASP2 (synonymous_variant)	1
AL109811.3 (downstream_gene_variant)	1
POLA1 (upstream_gene_variant)	1
AC079168.1-POLA1 (intergenic_region)	1
POLA1 (splice_donor_variant&intron_variant)	1
SCARNA23 (downstream_gene_variant)	1
POLA1 (splice_region_variant&intron_variant)	1
KIAA0825 (synonymous_variant)	1
MTND6P3 (non_coding_transcript_exon_variant)	1
AC008443.2 (downstream_gene_variant)	1
TRIM41 (non_coding_transcript_exon_variant)	1
MTND5P12 (downstream_gene_variant)	1
FAM172A (upstream_gene_variant)	1
RACK1 (splice_region_variant&intron_variant)	1
SRM (splice_acceptor_variant&intron_variant)	1
EIF2S3 (synonymous_variant)	1
EIF2S3 (non_coding_transcript_exon_variant)	1
SRM (missense_variant)	1
EIF2S3 (splice_donor_variant&intron_variant)	1
FAM172A (splice_acceptor_variant&intron_variant)	1
AC114980.1 (non_coding_transcript_exon_variant)	1
ZFX (non_coding_transcript_exon_variant)	1
EIF2S3-AC079169.1 (intergenic_region)	1
ZFX (5_prime_UTR_variant)	1
SRM (splice_region_variant&intron_variant)	1
ZFX-AS1 (upstream_gene_variant)	1
MASP2 (missense_variant)	1
TRIM41 (intron_variant)	1
MIR4638 (upstream_gene_variant)	1
POLA1 (missense_variant)	1
POLA1 (synonymous_variant)	1
PDHA1 (splice_donor_variant&intron_variant)	1
CASZ1 (missense_variant)	1
GK (3_prime_UTR_variant)	1
GK-AS1 (upstream_gene_variant)	1
AC022413.3 (non_coding_transcript_exon_variant)	1
TARDBP (5_prime_UTR_variant)	1
AC108359.1 (upstream_gene_variant)	1
TAB3-AS1 (upstream_gene_variant)	1
CASZ1 (non_coding_transcript_exon_variant)	1
TTC37 (3_prime_UTR_variant)	1
GK-AS1 (downstream_gene_variant)	1
HEIH (downstream_gene_variant)	1
TAB3-AS2 (upstream_gene_variant)	1
TAB3 (5_prime_UTR_variant)	1
CASZ1 (upstream_gene_variant)	1
AL139423.1 (downstream_gene_variant)	1
MGAT1 (missense_variant)	1
CASZ1 (splice_acceptor_variant&intron_variant)	1
GK (non_coding_transcript_exon_variant)	1
GK (downstream_gene_variant)	1
POLA1 (downstream_gene_variant)	1
H3P43 (downstream_gene_variant)	1
POLA1 (splice_acceptor_variant&intron_variant)	1
MTCYBP35 (upstream_gene_variant)	1
SLF1 (splice_donor_variant&intron_variant)	1
RPL7P58 (non_coding_transcript_exon_variant)	1
SLF1 (downstream_gene_variant)	1
MCTP1 (missense_variant)	1
MCTP1 (downstream_gene_variant)	1
IL1RAPL1 (intron_variant)	1
AC112496.1 (upstream_gene_variant)	1
CXorf21 (synonymous_variant)	1
CXorf21 (splice_region_variant&intron_variant)	1
AC091874.1 (non_coding_transcript_exon_variant)	1
ZFP62 (start_lost)	1
ZFP62 (splice_region_variant&synonymous_variant)	1
LINC00847 (downstream_gene_variant)	1
GK-IT1 (upstream_gene_variant)	1
KLHL15 (synonymous_variant)	1
KLHL15 (missense_variant)	1
CXorf58 (upstream_gene_variant)	1
RPS6KA3 (non_coding_transcript_exon_variant)	1
EIF1AX (upstream_gene_variant)	1
ARRDC3 (3_prime_UTR_variant)	1
HUS1B (missense_variant)	1
AL109811.1 (upstream_gene_variant)	1
AL031770.1 (downstream_gene_variant)	1
ARRDC3 (non_coding_transcript_exon_variant)	1
EXOC2 (splice_acceptor_variant&intron_variant)	1
RPS6KA3 (missense_variant)	1
EIF1AX (5_prime_UTR_variant)	1
RPS6KA3 (5_prime_UTR_variant)	1
ARRDC3 (splice_region_variant&intron_variant)	1
CNKSR2 (non_coding_transcript_exon_variant)	1
CNKSR2 (5_prime_UTR_variant)	1
CNKSR2 (upstream_gene_variant)	1
AL807742.1 (upstream_gene_variant)	1
ARRDC3 (intron_variant)	1
EIF1AX-RPS6KA3 (intergenic_region)	1
AC008799.1 (non_coding_transcript_exon_variant)	1
SNORD95 (upstream_gene_variant)	1
GMDS (non_coding_transcript_exon_variant)	1
MAP3K15 (intron_variant)	1
PDHA1 (3_prime_UTR_variant)	1
EXOSC10 (3_prime_UTR_variant)	1
LUCAT1 (intron_variant)	1
AC008799.1 (upstream_gene_variant)	1
GMDS (downstream_gene_variant)	1
SH3KBP1 (frameshift_variant&splice_region_variant)	1
SH3KBP1 (missense_variant)	1
AL512329.2-FOXCUT (intergenic_region)	1
GMDS (synonymous_variant)	1
SH3KBP1 (splice_donor_variant&splice_region_variant&intron_variant)	1
GMDS (splice_region_variant&intron_variant)	1
AL732366.3 (upstream_gene_variant)	1
AL732366.3-MAP7D2 (intergenic_region)	1
MAP7D2 (intron_variant)	1
AC123595.2-AC008799.1 (intergenic_region)	1
MBTPS2 (splice_region_variant&non_coding_transcript_exon_variant)	1
MBTPS2 (splice_region_variant&synonymous_variant)	1
MBTPS2 (missense_variant)	1
TRIM52 (5_prime_UTR_variant)	1
AL365272.1 (non_coding_transcript_exon_variant)	1
PRDX4 (splice_donor_variant&intron_variant)	1
PRDX4 (downstream_gene_variant)	1
SRM (synonymous_variant)	1
TRIM52-AS1 (splice_region_variant&non_coding_transcript_exon_variant)	1
ACOT9 (missense_variant&splice_region_variant)	1
ACOT9 (splice_region_variant&non_coding_transcript_exon_variant)	1
ACOT9 (splice_region_variant&intron_variant)	1
MBTPS2 (non_coding_transcript_exon_variant)	1
TRIM52 (disruptive_inframe_deletion)	1
MIR2277 (downstream_gene_variant)	1
AC106818.1-FAM172A (intergenic_region)	1
TRIM52 (3_prime_UTR_variant)	1
SAT1 (intron_variant)	1
SAT1 (3_prime_UTR_variant)	1
SAT1 (downstream_gene_variant)	1
AL365272.1 (intron_variant)	1
ARRDC3 (splice_acceptor_variant&intron_variant)	1
DUSP22 (splice_donor_variant&intron_variant)	1
DUSP22 (splice_region_variant&intron_variant)	1
YY2 (upstream_gene_variant)	1
MBTPS2 (splice_donor_variant&intron_variant)	1
YY2 (3_prime_UTR_variant)	1
MBTPS2 (splice_acceptor_variant&intron_variant)	1
MBTPS2-U73023.1 (intergenic_region)	1
U73023.1 (downstream_gene_variant)	1
SMS (upstream_gene_variant)	1
SMS (splice_donor_variant&intron_variant)	1
ARRDC3 (upstream_gene_variant)	1
IRF4 (synonymous_variant)	1
SMS (missense_variant)	1
IRF4 (non_coding_transcript_exon_variant)	1
ARRDC3-AS1 (upstream_gene_variant)	1
IRF4 (splice_region_variant&intron_variant)	1
